pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
full250_vs_attn250	415	50	24	24	0	48.0	48.0	-0.009568843990564346	-0.03783009573817253
full250_vs_attn250	573	50	49	49	0	98.0	98.0	-0.009242001920938492	-0.08113870024681091
full250_vs_attn250	15	50	48	48	0	96.0	96.0	-0.00919925794005394	-0.02131645195186138
full250_vs_attn250	578	50	37	37	0	74.0	74.0	-0.009111056104302406	-0.06020510569214821
full250_vs_attn250	985	50	49	49	0	98.0	98.0	-0.009094905108213425	-0.0450357049703598
full250_vs_attn250	555	50	44	44	0	88.0	88.0	-0.009051857516169548	-0.017307262867689133
full250_vs_attn250	904	50	33	33	0	66.0	66.0	-0.008871298283338547	-0.03946579992771149
full250_vs_attn250	396	50	48	48	0	96.0	96.0	-0.008711661212146282	-0.06292035430669785
full250_vs_attn250	64	50	33	33	0	66.0	66.0	-0.008701262064278126	-0.019179658964276314
full250_vs_attn250	169	50	49	49	0	98.0	98.0	-0.008671370334923267	-0.07933357357978821
full250_vs_attn250	464	50	33	33	0	66.0	66.0	-0.008621606044471264	-0.12199708819389343
full250_vs_attn250	318	50	43	43	0	86.0	86.0	-0.008517330512404442	-0.0013153075706213713
full250_vs_attn250	320	50	45	45	0	90.0	90.0	-0.008421460166573524	-0.027499999850988388
full250_vs_attn250	460	50	36	36	0	72.0	72.0	-0.008388071320950985	-0.0699605718255043
full250_vs_attn250	833	50	43	43	0	86.0	86.0	-0.008331802673637867	-0.051606472581624985
full250_vs_attn250	671	50	39	39	0	78.0	78.0	-0.008206792175769806	-0.008022384718060493
full250_vs_attn250	533	50	47	47	0	94.0	94.0	-0.008200087584555149	-0.053996630012989044
full250_vs_attn250	434	50	30	30	0	60.0	60.0	-0.00814082007855177	-0.048196498304605484
full250_vs_attn250	486	50	45	45	0	90.0	90.0	-0.008126006461679935	-0.025683345273137093
full250_vs_attn250	925	50	31	31	0	62.0	62.0	-0.008124226704239845	-0.08384554088115692
full250_vs_attn250	295	50	45	45	0	90.0	90.0	-0.008032229728996754	-0.012050685472786427
full250_vs_attn250	366	50	42	42	0	84.0	84.0	-0.007942422293126583	-0.00904024112969637
full250_vs_attn250	20	50	44	44	0	88.0	88.0	-0.007908277213573456	-0.06782452762126923
full250_vs_attn250	817	50	35	35	0	70.0	70.0	-0.00789410900324583	-0.016776686534285545
full250_vs_attn250	135	50	50	50	0	100.0	100.0	-0.007750880904495716	-0.07156053185462952
full250_vs_attn250	91	50	46	46	0	92.0	92.0	-0.007703626062721014	-0.033022843301296234
full250_vs_attn250	409	50	34	34	0	68.0	68.0	-0.007687703240662813	0.00979879405349493
full250_vs_attn250	319	50	42	42	0	84.0	84.0	-0.007551987189799547	-0.016268454492092133
full250_vs_attn250	469	50	34	34	0	68.0	68.0	-0.007449719123542309	-0.03264938294887543
full250_vs_attn250	777	50	43	43	0	86.0	86.0	-0.007421012502163649	-0.03373071551322937
full250_vs_attn250	660	50	35	35	0	70.0	70.0	-0.007340956944972277	-0.051441412419080734
full250_vs_attn250	797	50	35	35	0	70.0	70.0	-0.007258589845150709	-0.025029992684721947
full250_vs_attn250	789	50	40	40	0	80.0	80.0	-0.007231014780700207	0.0033466911409050226
full250_vs_attn250	328	50	46	46	0	92.0	92.0	-0.007119819521903992	-0.039481353014707565
full250_vs_attn250	276	50	47	47	0	94.0	94.0	-0.007107299752533436	-0.03153118118643761
full250_vs_attn250	86	50	44	44	0	88.0	88.0	-0.007026665844023228	-0.03437500819563866
full250_vs_attn250	430	50	49	49	0	98.0	98.0	-0.007010029628872871	-0.09215548634529114
full250_vs_attn250	53	50	47	47	0	94.0	94.0	-0.006854658015072346	-0.05031250789761543
full250_vs_attn250	940	50	47	47	0	94.0	94.0	-0.006761197000741959	-0.06773806363344193
full250_vs_attn250	30	50	41	41	0	82.0	82.0	-0.006757194176316261	-0.0013639831449836493
full250_vs_attn250	150	50	46	46	0	92.0	92.0	-0.0067274440079927444	-0.012546186335384846
full250_vs_attn250	599	50	40	40	0	80.0	80.0	-0.006688715890049934	0.017193583771586418
full250_vs_attn250	643	50	34	34	0	68.0	68.0	-0.006497968919575214	-0.054665274918079376
full250_vs_attn250	832	50	46	46	0	92.0	92.0	-0.006496702320873737	-0.023044366389513016
full250_vs_attn250	554	50	49	49	0	98.0	98.0	-0.006365950219333172	-0.03450347110629082
full250_vs_attn250	292	50	48	48	0	96.0	96.0	-0.006347456946969032	-0.05954547971487045
full250_vs_attn250	466	50	48	48	0	96.0	96.0	-0.006277384236454964	-0.06362739205360413
full250_vs_attn250	362	50	44	44	0	88.0	88.0	-0.006270499434322119	-0.00421874038875103
full250_vs_attn250	991	50	49	49	0	98.0	98.0	-0.006270174402743578	-0.0204438678920269
full250_vs_attn250	881	50	42	42	0	84.0	84.0	-0.006269652396440506	-0.0058489227667450905
full250_vs_attn250	181	50	47	47	0	94.0	94.0	-0.006201869808137417	0.011974296532571316
full250_vs_attn250	105	50	46	46	0	92.0	92.0	-0.006161081604659557	0.016332531347870827
