run	ckpt_a	ckpt_b	acc_a	acc_b	acc_delta	global_block	stage	block	head	js_divergence	cosine_distance	topk_overlap_change	entropy_a	entropy_b	entropy_delta	oscillation_score
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	14	0.0001640012907645028	0.00048359658356333934	0.025510204081632654	3.5680400162521386	3.5703207340760925	0.0022807178239538928	0.026385873738355884
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	15	0.00024002214199575126	0.000669752377095989	0.061224489795918366	3.642120628131767	3.644243297293205	0.0021226691614382176	0.062346531231153926
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	16	0.0002567132815484144	0.0006644845674659283	0.02040816326530612	3.6154381144012238	3.6170927938223785	0.0016546794211547144	0.021494829056435936
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	17	0.00022477816718465975	0.0005205800098186941	0.030612244897959183	3.5553506726687223	3.557075793084945	0.0017251204162227474	0.03153011511658481
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	18	0.00033370831188145995	0.0007053794332891883	0.025510204081632654	3.5145540716695045	3.5188529040124474	0.0042988323429429265	0.026979175061097593
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	19	0.0002985382123441767	0.0006058860792362841	0.05102040816326531	3.4485500045565387	3.450440131878114	0.0018901273215754522	0.052113845187003315
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	20	0.00026325565423390327	0.0006037111964108943	0.025510204081632654	3.518856514793182	3.526165673316802	0.0073091585236202405	0.027108086784639475
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	21	0.00026364303822506725	0.0005425825627810577	0.01020408163265306	3.414912557077567	3.4152212470493644	0.00030868997179744895	0.011041176230838931
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	22	0.0002491145833694115	0.0005380105939725155	0.025510204081632654	3.481492261969745	3.486273158024784	0.004780896055039285	0.02677541886447851
original	57	58	80.66	80.562	-0.09799999999999898	11	3	1	23	0.0003242089091906678	0.0006632420129377703	0.025510204081632654	3.3128976069631846	3.3114878586692655	0.0014097482939190442	0.026638629833152995
original	58	59	80.562	80.562	0.0	0	0	0	0	7.699688683705763e-07	2.8001670441257787e-06	0.0	3.7757951181916103	3.776207683429823	0.00041256523821253666	4.482665973375002e-05
original	58	59	80.562	80.562	0.0	0	0	0	1	4.746257842735027e-07	1.2103332303059489e-07	0.0	2.234988714932491	2.2352991369728974	0.00031042204040643284	3.1637863147947385e-05
original	58	59	80.562	80.562	0.0	0	0	0	2	1.0373465324254206e-06	3.9572036912849384e-06	0.01020408163265306	3.8243455715039114	3.8242303633505874	0.00011520815332399792	0.01022059699820917
original	58	59	80.562	80.562	0.0	1	0	1	0	3.1966423478600413e-06	9.92610428018903e-06	0.01020408163265306	3.724144116055731	3.7238437373404816	0.0003003787152495718	0.010247242250806065
original	58	59	80.562	80.562	0.0	1	0	1	1	3.597926335902391e-06	1.5188066671001366e-06	0.00510204081632653	2.0465077488104626	2.0463449028218386	0.00016284598862403854	0.005123442148191937
original	58	59	80.562	80.562	0.0	1	0	1	2	3.8018435731040446e-06	1.3897911996352263e-05	0.00510204081632653	3.736347704384541	3.7360060217892195	0.0003416825953213021	0.005153908831428117
original	58	59	80.562	80.562	0.0	2	1	0	0	5.276581685471922e-06	1.4991141782827455e-05	0.025510204081632654	3.790679809896003	3.7906912194305735	1.1409534570461233e-05	0.025531612758558
original	58	59	80.562	80.562	0.0	2	1	0	1	7.158986694277899e-06	2.3399942181590028e-05	0.015306122448979591	3.77560687140738	3.776013982629241	0.0004071112218611006	0.01537739250004157
original	58	59	80.562	80.562	0.0	2	1	0	2	2.231953079581287e-05	2.453858852002888e-06	0.0	1.7742898866464127	1.7754804783655194	0.0011905917191066262	0.0001438325615584784
original	58	59	80.562	80.562	0.0	2	1	0	3	2.727474916405412e-05	2.3245443141473032e-06	0.0	1.4243406918752302	1.4290688448093483	0.004728152934118102	0.0005024145868900116
original	58	59	80.562	80.562	0.0	2	1	0	4	3.1563888551900456e-05	1.5091256982957546e-06	0.02040816326530612	0.8304418050341097	0.8300454020536562	0.0003964029804535141	0.02048087657760167
original	58	59	80.562	80.562	0.0	2	1	0	5	4.164626035864624e-05	1.725811600850058e-06	0.03571428571428571	0.9783583308407501	0.9922249742262879	0.01386664338553778	0.037144322124798984
original	58	59	80.562	80.562	0.0	3	1	1	0	3.926613130036118e-06	5.646498784650511e-06	0.0	3.0907392751108493	3.0906588719910575	8.040311979184978e-05	1.7613423893871605e-05
original	58	59	80.562	80.562	0.0	3	1	1	1	1.680323130117804e-05	5.6547080996560695e-06	0.0	1.9093892535311987	1.907529226992501	0.0018600265386976567	0.0002084605932705998
original	58	59	80.562	80.562	0.0	3	1	1	2	2.15612201917751e-05	3.0070734363563112e-05	0.00510204081632653	3.0325047987024796	3.0304555455884206	0.002049253114059013	0.0053585980822877695
original	58	59	80.562	80.562	0.0	3	1	1	3	3.446429399474515e-05	8.109727317340276e-05	0.030612244897959183	3.406378950935957	3.405309994274493	0.0010689566614643375	0.030834702131273765
original	58	59	80.562	80.562	0.0	3	1	1	4	1.879951515835987e-05	1.1977107681415688e-05	0.0	2.735725053430534	2.7343112625872705	0.0014137908432636515	0.0001721557071661407
original	58	59	80.562	80.562	0.0	3	1	1	5	1.2579476347553917e-05	2.433292059478287e-05	0.00510204081632653	3.281603779311469	3.283618376387759	0.0020145970762897036	0.005340412920897837
original	58	59	80.562	80.562	0.0	4	2	0	0	2.6756608336043645e-05	2.2006670631569136e-05	0.0	2.6212255309781383	2.620623749276445	0.000601781701693227	0.00010894144913693549
original	58	59	80.562	80.562	0.0	4	2	0	1	2.5556792319489305e-05	3.6748776965689345e-05	0.015306122448979591	3.419988201052664	3.419664262878066	0.0003239381745978598	0.015400821835724556
original	58	59	80.562	80.562	0.0	4	2	0	2	5.0897754327388446e-05	0.0001345067067283212	0.04081632653061224	3.6206346806324974	3.6208997922669317	0.00026511163443432295	0.04102824215511138
original	58	59	80.562	80.562	0.0	4	2	0	3	6.38255824521115e-05	0.00018246745627203964	0.03571428571428571	3.6983242651277375	3.6982271718606063	9.709326713114308e-05	0.035970288079722974
original	58	59	80.562	80.562	0.0	4	2	0	4	2.71569404252137e-05	8.683017544941496e-05	0.025510204081632654	3.7762744974771807	3.7763859746953323	0.00011147721815163436	0.025635338919322445
original	58	59	80.562	80.562	0.0	4	2	0	5	2.8081197845662356e-05	7.11688853671788e-06	0.0	2.110688159067731	2.111815382072567	0.001127223004835809	0.00014792038686596115
original	58	59	80.562	80.562	0.0	4	2	0	6	4.01217411570515e-05	1.1449397198437516e-05	0.0	2.2584184622685597	2.2598948349684305	0.001476372699870776	0.00019920840834256664
original	58	59	80.562	80.562	0.0	4	2	0	7	2.945394976684443e-05	0.00010279205514451828	0.09693877551020408	3.836152944944029	3.8361768684683537	2.3923524324676038e-05	0.0970734138675479
original	58	59	80.562	80.562	0.0	4	2	0	8	2.943736083841398e-05	0.00010769760671736073	0.07653061224489796	3.85006511541074	3.850384356275667	0.00031924086492729487	0.07669967129894646
original	58	59	80.562	80.562	0.0	4	2	0	9	1.4497348632209636e-05	3.178499324296702e-05	0.015306122448979591	3.3760690145579386	3.3770405865388637	0.0009715719809251233	0.01544956198894728
original	58	59	80.562	80.562	0.0	4	2	0	10	3.8539305998953015e-05	7.242703054077815e-06	0.0	2.097174746970831	2.0993982360521115	0.002223489081280672	0.000268130917181098
original	58	59	80.562	80.562	0.0	4	2	0	11	2.672867266021648e-05	5.339046487140564e-06	0.0	1.9353268367919658	1.9363040137160006	0.0009771769240347616	0.00012978541155083323
original	58	59	80.562	80.562	0.0	5	2	1	0	7.550770886067459e-05	0.00012031037241277964	0.015306122448979591	3.205623226555179	3.2069095677827764	0.0012863412275971875	0.015630574653012763
original	58	59	80.562	80.562	0.0	5	2	1	1	4.2978518202346445e-05	0.00011162263470321232	0.030612244897959183	3.558878604612206	3.559098889500962	0.0002202848887558062	0.030788874539740323
original	58	59	80.562	80.562	0.0	5	2	1	2	3.790487625107692e-05	8.09757359371277e-05	0.01020408163265306	3.389001421939781	3.3883903823100696	0.0006110396297112075	0.010384066207812386
original	58	59	80.562	80.562	0.0	5	2	1	3	5.650537904973759e-05	3.048302670405345e-05	0.01020408163265306	2.5128664125208067	2.5120526088387973	0.0008138036820093397	0.010372450406607786
original	58	59	80.562	80.562	0.0	5	2	1	4	5.496952580937885e-05	3.503244281732876e-05	0.015306122448979591	2.5325789189057613	2.533883347417384	0.0013044285116228238	0.015526567268768582
original	58	59	80.562	80.562	0.0	5	2	1	5	4.7111493148212116e-05	1.4624422554621042e-05	0.00510204081632653	2.163339202251611	2.1622088465401563	0.0011303557114548113	0.005276812303174844
original	58	59	80.562	80.562	0.0	5	2	1	6	4.580151050288906e-05	7.91915712672342e-05	0.015306122448979591	3.17318924205491	3.1726206620181694	0.0005685800367407623	0.015487973534423792
original	58	59	80.562	80.562	0.0	5	2	1	7	2.0401645435386574e-05	8.410477767339941e-06	0.0	2.1046980419619405	2.105119902601341	0.0004218606394004176	7.099818714276828e-05
original	58	59	80.562	80.562	0.0	5	2	1	8	3.034965916347731e-05	9.01170888589764e-06	0.00510204081632653	2.170951015044939	2.1735430090724934	0.0025919940275542785	0.005400601587131333
original	58	59	80.562	80.562	0.0	5	2	1	9	8.438752593005651e-05	0.00019813469388352267	0.030612244897959183	3.5456373357858557	3.5465431905691	0.0009058547832441199	0.030985352596097176
original	58	59	80.562	80.562	0.0	5	2	1	10	9.398240751167498e-05	0.00011684540026124512	0.03571428571428571	3.071898324426409	3.0709918242594028	0.0009065001670061079	0.036015763538759245
original	58	59	80.562	80.562	0.0	5	2	1	11	8.97043861395619e-05	0.00010751903920769301	0.02040816326530612	2.9860667319867997	2.987461036290466	0.0013943043036661606	0.02074481712101999
original	58	59	80.562	80.562	0.0	6	2	2	0	5.447497878759641e-05	0.00017569707103026744	0.02040816326530612	3.7554526515829343	3.7557532798065014	0.00030062822356713426	0.020668398137480698
original	58	59	80.562	80.562	0.0	6	2	2	1	4.338904226508356e-05	0.00016460850322796983	0.08163265306122448	3.713947639004355	3.710645990883176	0.003301648121178946	0.08217081541883543
original	58	59	80.562	80.562	0.0	6	2	2	2	8.32751307245378e-05	0.0002665355489058774	0.02040816326530612	3.7210861779090147	3.7204730280330454	0.0006131498759693876	0.020819288932533476
original	58	59	80.562	80.562	0.0	6	2	2	3	3.330137767677691e-05	7.314383980194794e-05	0.025510204081632654	3.5961017408617164	3.5962375008292558	0.0001357599675393395	0.025630225295865314
original	58	59	80.562	80.562	0.0	6	2	2	4	9.814886223407028e-05	0.00026937864549436696	0.03571428571428571	3.6276981761360214	3.6278149934910573	0.00011681735503588087	0.036093494957517736
original	58	59	80.562	80.562	0.0	6	2	2	5	1.62705410644933e-05	2.5058869059568778e-05	0.00510204081632653	2.6029646178898544	2.602584617419726	0.0003800004701286497	0.005181370273463457
original	58	59	80.562	80.562	0.0	6	2	2	6	3.234983149065661e-05	0.00011183593662145164	0.061224489795918366	3.8184301892042116	3.818581574632261	0.00015138542804926658	0.061383814106835397
original	58	59	80.562	80.562	0.0	6	2	2	7	5.468329972888716e-05	5.5033213819721816e-05	0.015306122448979591	3.01039011747501	3.010111196860394	0.00027892061461587403	0.015443731023989788
original	58	59	80.562	80.562	0.0	6	2	2	8	7.026142433398349e-05	0.00013908382275151787	0.015306122448979591	3.43639055826104	3.435028992776262	0.001361565484777838	0.015651624244542875
original	58	59	80.562	80.562	0.0	6	2	2	9	6.913020385065585e-05	4.7157159203448096e-05	0.00510204081632653	2.6701854874965605	2.672052002574875	0.001866515078314368	0.005404979687212071
original	58	59	80.562	80.562	0.0	6	2	2	10	8.060621083494542e-05	6.900375526619484e-05	0.01020408163265306	2.8377850025280567	2.8391554851221636	0.001370482594106992	0.0104907398581649
original	58	59	80.562	80.562	0.0	6	2	2	11	4.9081988225965564e-05	0.0001597642927892995	0.07653061224489796	3.7364427540372938	3.736277932136646	0.00016482190064781577	0.07675594071597801
original	58	59	80.562	80.562	0.0	7	2	3	0	9.24469401771698e-05	8.018374436269404e-05	0.01020408163265306	2.7193898684961106	2.7180110962275483	0.0013787722685623116	0.010514589544049156
original	58	59	80.562	80.562	0.0	7	2	3	1	0.00016141274875480595	8.601707795874436e-05	0.01020408163265306	2.462599055879775	2.438804348655483	0.02379470722429211	0.012830982181795823
original	58	59	80.562	80.562	0.0	7	2	3	2	8.481541168507597e-05	6.571626613360859e-05	0.00510204081632653	2.6777234653729907	2.6775860684524186	0.00013739692057201935	0.005266312186202417
original	58	59	80.562	80.562	0.0	7	2	3	3	3.7623936177032206e-05	0.0001035782013604214	0.00510204081632653	3.6138674626947673	3.614298490379013	0.0004310276842458549	0.00528634572228857
original	58	59	80.562	80.562	0.0	7	2	3	4	9.150899570861905e-05	0.0002260433051696209	0.02040816326530612	3.598898068941327	3.5976479956615712	0.0012500732797557923	0.020850722894159943
original	58	59	80.562	80.562	0.0	7	2	3	5	7.567729451693337e-05	4.060650733517246e-05	0.0	2.225211282961289	2.2250783859788874	0.00013289698240148695	0.00012957350009225451
original	58	59	80.562	80.562	0.0	7	2	3	6	0.00011084902109772659	0.000258849290632468	0.030612244897959183	3.485106791834719	3.4845195954580848	0.0005871963766344024	0.03104066284735282
original	58	59	80.562	80.562	0.0	7	2	3	7	7.093389691308274e-05	0.00014866366533339281	0.025510204081632654	3.3916293749704147	3.392436667687829	0.0008072927174143096	0.02581053091562056
original	58	59	80.562	80.562	0.0	7	2	3	8	6.171082032074996e-05	0.00010396342085883248	0.03571428571428571	3.1142344452545343	3.113675303664513	0.0005591415900214614	0.03593587411446744
original	58	59	80.562	80.562	0.0	7	2	3	9	0.00010388233931622713	0.000225464821954513	0.00510204081632653	3.422949952419679	3.422277295302261	0.0006726571174180407	0.005498653689339075
original	58	59	80.562	80.562	0.0	7	2	3	10	6.058388483803661e-05	3.647298956233058e-05	0.01020408163265306	2.0444618636365908	2.0437969604003308	0.000664903236260006	0.010367628830679428
original	58	59	80.562	80.562	0.0	7	2	3	11	0.00012433778875636157	0.00034449295122707113	0.03571428571428571	3.663345888412456	3.6627771193107037	0.0005687691017524088	0.03623999336444438
original	58	59	80.562	80.562	0.0	8	2	4	0	0.00014646506743938394	0.0003644956608332972	0.015306122448979591	3.5889534888786856	3.5869957613719468	0.0019577275067388378	0.016012855927926156
original	58	59	80.562	80.562	0.0	8	2	4	1	0.00011128737445680761	0.00029203674467881413	0.05102040816326531	3.6194877738018287	3.617729134069968	0.001758639731860523	0.05159959625558698
original	58	59	80.562	80.562	0.0	8	2	4	2	0.00012934317396324385	0.0004254927388277485	0.030612244897959183	3.7722583548400963	3.7697554508161883	0.002502904023907959	0.03141737121314097
original	58	59	80.562	80.562	0.0	8	2	4	3	0.00014501440122340726	0.0004253375674136972	0.04591836734693878	3.697921716557386	3.6950762300222904	0.0028454865350955316	0.04677326796908544
original	58	59	80.562	80.562	0.0	8	2	4	4	2.4005768487895313e-05	8.631477595377746e-05	0.03571428571428571	3.6871064365809634	3.6863924510660167	0.0007139855149467245	0.03589600481022205
original	58	59	80.562	80.562	0.0	8	2	4	5	0.0001469353672011033	0.0002745954224085967	0.015306122448979591	3.425706312967119	3.4217266752730207	0.003979637694098148	0.016125617007999107
original	58	59	80.562	80.562	0.0	8	2	4	6	8.345505167385453e-05	0.00024426133143506945	0.04081632653061224	3.697479979472856	3.698484489778254	0.0010045103053979432	0.04124449394426096
original	58	59	80.562	80.562	0.0	8	2	4	7	0.00010964275511312609	0.0003392520376443997	0.04591836734693878	3.678349114097978	3.6767132169514234	0.0016358971465546546	0.04653085185435177
original	58	59	80.562	80.562	0.0	8	2	4	8	4.750319209436613e-05	0.00011163621991494566	0.030612244897959183	3.5341287479042722	3.5357984744335154	0.0016697265292431318	0.030938356962892807
original	58	59	80.562	80.562	0.0	8	2	4	9	6.866865102527262e-05	0.00014348446244205615	0.08163265306122448	3.634349495548552	3.6345372481883733	0.00018775263982151458	0.08186358143867396
original	58	59	80.562	80.562	0.0	8	2	4	10	9.05644308054318e-05	0.00020835176636957442	0.025510204081632654	3.5471515723833917	3.546234446381718	0.0009171260016738181	0.02590083287897504
original	58	59	80.562	80.562	0.0	8	2	4	11	0.00014730812198609182	0.00037375093280811456	0.05612244897959184	3.6006571403877476	3.5985367986209464	0.0021203417668012037	0.056855542211066167
original	58	59	80.562	80.562	0.0	9	2	5	0	0.00015477252364175408	0.00028443528848398625	0.04591836734693878	3.215590764307889	3.2141894244882057	0.0014013398196834892	0.046497709141032864
original	58	59	80.562	80.562	0.0	9	2	5	1	0.00013776335958096462	0.0002502958825159052	0.025510204081632654	3.2080668502184118	3.2074388405524172	0.0006280096659945222	0.025961064290328975
original	58	59	80.562	80.562	0.0	9	2	5	2	0.0001431089686378465	9.469762151148586e-05	0.03571428571428571	2.907935474615261	2.895933550227702	0.012001924387559093	0.037152284743190954
original	58	59	80.562	80.562	0.0	9	2	5	3	0.00014494045839617305	0.00031162132348971916	0.04591836734693878	3.377896339898138	3.376845321418837	0.0010510184793006694	0.04648003097675474
original	58	59	80.562	80.562	0.0	9	2	5	4	9.876743000770876e-05	0.0001497085954665911	0.02040816326530612	3.062705707086707	3.0648396743332498	0.0021339672465425785	0.02087003601543468
original	58	59	80.562	80.562	0.0	9	2	5	5	4.7324219397574296e-05	0.0001174432080409682	0.030612244897959183	3.5128150688544055	3.512365537579725	0.00044953127468039256	0.030821965452865766
original	58	59	80.562	80.562	0.0	9	2	5	6	0.0001522530622320161	0.0003574615645773882	0.030612244897959183	3.6560424601372286	3.656233807184988	0.00019134704775947142	0.031141094229544534
original	58	59	80.562	80.562	0.0	9	2	5	7	0.00017153128874383334	0.00036968359332101297	0.025510204081632654	3.4143210111839424	3.4139709377960057	0.0003500733879366891	0.02608642630249117
original	58	59	80.562	80.562	0.0	9	2	5	8	9.49491279938105e-05	0.00011396787551076759	0.0	3.0245007305012583	3.025782676078807	0.0012819455775487931	0.0003371115612594574
original	58	59	80.562	80.562	0.0	9	2	5	9	0.00014247313312339518	0.0002729362078296438	0.05612244897959184	3.2745206511460228	3.273193152031877	0.0013274991141458692	0.05667060823195946
original	58	59	80.562	80.562	0.0	9	2	5	10	0.00014127322395203536	0.000274480784398734	0.030612244897959183	3.2980640646078583	3.2996449085319846	0.001580843924126274	0.031186083298722578
original	58	59	80.562	80.562	0.0	9	2	5	11	0.00010139146576817937	0.00021271877388140403	0.05102040816326531	3.2926015631583083	3.292958005085385	0.00035644192707673383	0.05137016259562256
original	58	59	80.562	80.562	0.0	10	3	0	0	0.0004557340449427628	0.0008061477695078256	0.030612244897959183	3.307048987612814	3.302473123063158	0.0045758645496563055	0.0323317131673754
original	58	59	80.562	80.562	0.0	10	3	0	1	0.0004737173113346039	0.0008746438259135125	0.04081632653061224	3.2687564409254204	3.2731687806840366	0.004412339758616213	0.042605921643721976
original	58	59	80.562	80.562	0.0	10	3	0	2	0.0006081554808301227	0.0007836052460561405	0.015306122448979591	3.2467275883076603	3.238380491469782	0.008347096837878265	0.01753259285965368
original	58	59	80.562	80.562	0.0	10	3	0	3	0.0004442044767769341	0.0007538570120930732	0.04081632653061224	3.413945486404306	3.4131430638011886	0.0008024226031175807	0.04209463027979401
original	58	59	80.562	80.562	0.0	10	3	0	4	0.0004449784340026719	0.0007998520431434786	0.02040816326530612	3.355526855036282	3.35628234149338	0.000755486457097998	0.021728542388162072
original	58	59	80.562	80.562	0.0	10	3	0	5	0.0006179407695192183	0.0006991639794141635	0.01020408163265306	2.8774714270583934	2.8773745944198725	9.683263852089397e-05	0.011530869645438532
original	58	59	80.562	80.562	0.0	10	3	0	6	0.0003646337823659096	0.0007105827859116287	0.01020408163265306	3.3962109144757355	3.394286050528848	0.0019248639468876227	0.011471784595619362
original	58	59	80.562	80.562	0.0	10	3	0	7	0.0001971139961251141	0.0005972982016115846	0.00510204081632653	3.6041454723382245	3.6086759409516502	0.004530468613425764	0.006349499875405806
original	58	59	80.562	80.562	0.0	10	3	0	8	0.0004968299111337766	0.0008315434396930499	0.05612244897959184	3.1613771829465502	3.1626423879362124	0.0012652049896622053	0.057577342829384884
original	58	59	80.562	80.562	0.0	10	3	0	9	0.00014627613038266214	0.0003772457400581519	0.01020408163265306	3.3987357894482404	3.400464585177919	0.001728795729678545	0.010900483076061729
original	58	59	80.562	80.562	0.0	10	3	0	10	0.0004345650197375404	0.0008423846520519973	0.05612244897959184	3.354008543018303	3.349037383733383	0.004971159284920201	0.057896514579873395
original	58	59	80.562	80.562	0.0	10	3	0	11	0.00033695491376074924	0.0005952186691797756	0.025510204081632654	3.355443266454429	3.3540632994027204	0.0013799670517085083	0.026580374369744027
original	58	59	80.562	80.562	0.0	10	3	0	12	0.0003829321588706814	0.0006406266421874474	0.025510204081632654	3.268609084645403	3.2696787981888704	0.001069713543467632	0.02664073423703755
original	58	59	80.562	80.562	0.0	10	3	0	13	0.0007559156005338288	0.0013475913491773905	0.030612244897959183	3.343003803819316	3.323495250615099	0.01950855320421674	0.03466660716809208
original	58	59	80.562	80.562	0.0	10	3	0	14	0.0001913434399593701	0.0005085346511920497	0.02040816326530612	3.369807355809757	3.372503295137649	0.0026959393278920274	0.021377635289246744
original	58	59	80.562	80.562	0.0	10	3	0	15	0.00039857541164185295	0.0006669341668260609	0.01020408163265306	3.1076813168774033	3.113989210424067	0.006307893546663834	0.011900380565787357
original	58	59	80.562	80.562	0.0	10	3	0	16	0.0004616000654511323	0.0008820811140163309	0.04081632653061224	3.38017673674035	3.3794619260262473	0.0007148107141028426	0.04223148878148999
original	58	59	80.562	80.562	0.0	10	3	0	17	0.00038212559015191635	0.0005637429464296906	0.015306122448979591	3.2807691805587487	3.2792557555737334	0.001513424985015277	0.016403333484062727
original	58	59	80.562	80.562	0.0	10	3	0	18	0.0003125035429130407	0.0008721754945201221	0.02040816326530612	3.593513604698633	3.592413686308045	0.001099918390587984	0.02170283414179808
original	58	59	80.562	80.562	0.0	10	3	0	19	0.00039075398000089964	0.0006036736839168944	0.0	3.3818984164088963	3.392556895915473	0.010658479506576501	0.0020602756145754442
original	58	59	80.562	80.562	0.0	10	3	0	20	0.00047412527103780287	0.0006339511230010197	0.04591836734693878	2.9844733199196694	2.9880661507062296	0.0035928307865602527	0.04738572681963363
original	58	59	80.562	80.562	0.0	10	3	0	21	0.00020876240662339541	0.0006486578311777347	0.04591836734693878	3.5358765172812614	3.5395036240523154	0.003627106771054045	0.04713849826184531
original	58	59	80.562	80.562	0.0	10	3	0	22	0.00042677771283877557	0.0007673971411271685	0.025510204081632654	3.343001257747707	3.342962677438408	3.858030929881906e-05	0.026708236966528482
original	58	59	80.562	80.562	0.0	10	3	0	23	0.0004123757118100633	0.000657967814497451	0.01020408163265306	3.2548807630197265	3.2616330422696276	0.006752279249901072	0.011949653083950683
original	58	59	80.562	80.562	0.0	11	3	1	0	3.260657676014428e-05	0.00011095709442299206	0.015306122448979591	3.425268387875582	3.425068981482332	0.0001994063932500012	0.015469626759487728
original	58	59	80.562	80.562	0.0	11	3	1	1	0.0002561995990764133	0.0005904065083954801	0.00510204081632653	3.576824953642442	3.588609741495819	0.011784787853376777	0.007127125709136101
original	58	59	80.562	80.562	0.0	11	3	1	2	0.0002659162794292389	0.0006950054163017416	0.030612244897959183	3.5088369434919287	3.507545560023111	0.0012913834688177417	0.03170230494057194
original	58	59	80.562	80.562	0.0	11	3	1	3	0.000309646792196751	0.0007298964150003195	0.030612244897959183	3.5252805614825165	3.533307052327556	0.008026490845039369	0.032454437189660186
original	58	59	80.562	80.562	0.0	11	3	1	4	0.00023132952786794993	0.0006334355659970425	0.015306122448979591	3.5808039007018575	3.58192982809781	0.0011259273959525196	0.016283480282439835
original	58	59	80.562	80.562	0.0	11	3	1	5	0.00010858614912653906	0.0003300065028828403	0.04591836734693878	3.519966260531898	3.5238224831549827	0.003856222623084715	0.046742582261256625
original	58	59	80.562	80.562	0.0	11	3	1	6	0.0002887826620654013	0.00059359893447819	0.015306122448979591	3.4110623482216536	3.412853614684554	0.0017912664629005093	0.016367630691813233
original	58	59	80.562	80.562	0.0	11	3	1	7	0.00026713861715146875	0.0007083315074200014	0.015306122448979591	3.624090780748761	3.616575264332587	0.007515516416173984	0.01703314421516846
original	58	59	80.562	80.562	0.0	11	3	1	8	0.0002799444971897036	0.0005571076402527408	0.02040816326530612	3.4631830319050128	3.463459306978668	0.0002762750736553521	0.0212728429101141
original	58	59	80.562	80.562	0.0	11	3	1	9	0.00030876224884252045	0.0005440223263867283	0.03571428571428571	3.3336804004759855	3.333024836671689	0.000655563804296655	0.03663262666994463
original	58	59	80.562	80.562	0.0	11	3	1	10	0.00027016631189473423	0.0006034786460117347	0.01020408163265306	3.5468407816320284	3.550781864454503	0.0039410828224744066	0.011471834872806971
original	58	59	80.562	80.562	0.0	11	3	1	11	0.0002449565459034294	0.0005596841700421518	0.015306122448979591	3.533584921838192	3.539208778007804	0.005623856169612029	0.016673148781886374
original	58	59	80.562	80.562	0.0	11	3	1	12	0.00023986491913682644	0.0004827388415841183	0.04081632653061224	3.4575928881995672	3.452051906079455	0.005540982120112226	0.04209302850334441
original	58	59	80.562	80.562	0.0	11	3	1	13	0.00026617681394093887	0.0006976380902252721	0.025510204081632654	3.5651915645089542	3.5616643931465504	0.0035271713624038803	0.026826736122039254
original	58	59	80.562	80.562	0.0	11	3	1	14	0.0001454887919098865	0.00036571515327421533	0.03571428571428571	3.5703207340760925	3.570869906717722	0.0005491726416293474	0.03628040692363275
original	58	59	80.562	80.562	0.0	11	3	1	15	0.00022569729302622236	0.0005739174803620628	0.025510204081632654	3.644243297293205	3.6403136182309312	0.0039296790622738165	0.02670278676124832
original	58	59	80.562	80.562	0.0	11	3	1	16	0.0002426399496165371	0.0006499302878024693	0.02040816326530612	3.6170927938223785	3.616139240497101	0.0009535533252775785	0.021396088835252885
original	58	59	80.562	80.562	0.0	11	3	1	17	0.00023272733360808306	0.0005788507704256318	0.02040816326530612	3.557075793084945	3.5495941349246802	0.007481658160264804	0.021967907185366318
original	58	59	80.562	80.562	0.0	11	3	1	18	0.0002954898218356806	0.0005945489016456751	0.015306122448979591	3.5188529040124474	3.517117798894972	0.0017351051174756549	0.016369671684208515
original	58	59	80.562	80.562	0.0	11	3	1	19	0.00024494472071977475	0.000474669158253449	0.015306122448979591	3.450440131878114	3.4561368527460234	0.0056967208679092884	0.016595408414743745
original	58	59	80.562	80.562	0.0	11	3	1	20	0.00025041540943489986	0.0006096592724186278	0.02040816326530612	3.526165673316802	3.5205778890586337	0.005587784258168416	0.02182701637297649
original	58	59	80.562	80.562	0.0	11	3	1	21	0.00022046734708421707	0.0005264418723941455	0.01020408163265306	3.4152212470493644	3.418763033269196	0.0035417862198316996	0.011305169474114593
original	58	59	80.562	80.562	0.0	11	3	1	22	0.00022418444349984055	0.0005415817724105931	0.025510204081632654	3.486273158024784	3.479857668381538	0.0064154896432460085	0.026917519261867688
original	58	59	80.562	80.562	0.0	11	3	1	23	0.00030179714282428855	0.0005401065217515155	0.025510204081632654	3.3114878586692655	3.307696123330546	0.0037917353387193486	0.026731281280080395
original	59	60	80.562	80.57	0.007999999999995566	0	0	0	0	8.642904502110046e-07	2.573944235750858e-06	0.0	3.776207683429823	3.775808534348799	0.0003991490810237863	4.33531427883405e-05
original	59	60	80.562	80.57	0.007999999999995566	0	0	0	1	5.855164626645562e-07	1.4421597960279087e-07	0.0	2.2352991369728974	2.2355845205807046	0.0002853836078071659	2.9268093222983937e-05
original	59	60	80.562	80.57	0.007999999999995566	0	0	0	2	1.2000530803562805e-06	4.454886352589504e-06	0.00510204081632653	3.8242303633505874	3.824103095310306	0.00012726804028151406	0.005120422559787627
