run	global_block	stage	block	head	mean_js	mean_cosine_distance	mean_topk_overlap_change	mean_entropy_delta	oscillation_score	spike_score	reversal_score	late_window_score	post_peak_drop_score	acc_up_corr	acc_down_corr	harmful_score	beneficial_score	custom_subset_token	stage_block_head
scheme_c	7	2	3	3	3.458172720090888e-05	9.528264818202865e-05	0.007227891156462585	0.0007007363175282425	0.007427829163598346	2.0878347172728997	0.7272727272727273	0.007427829163598346	0.0002561934716748903	-0.05391177768817512	0.05391177768817512	1.2611849688960375	0.007816231641082685	7:3	2:3:3
scheme_c	7	2	3	4	0.00010047438611133994	0.00026931835522422953	0.0314625850340136	0.0010663516381900588	0.031939012939168177	1.611677945991628	0.2727272727272727	0.031939012939168177	0.0009846920636723835	-0.3486553954703126	0.3486553954703126	1.084250920186493	0.03289969548826949	7:4	2:3:4
scheme_c	7	2	3	5	7.955254569836589e-05	4.818591919174738e-05	0.01020408163265306	0.00172927638534696	0.010504747736077869	1.50972121529137	0.5454545454545454	0.010504747736077869	0.00028821134669603806	-0.14846291945990633	0.14846291945990633	0.9772023281928539	0.010950288395752605	7:5	2:3:5
scheme_c	7	2	3	6	0.00011574679194356146	0.0002737906236035444	0.0276360544217687	0.0014761081782910985	0.02817320265514492	1.4723204781641797	0.2727272727272727	0.02817320265514492	0.0010445012360130604	-0.5159635194927866	0.5159635194927866	1.0947533737658697	0.029251029076992004	7:6	2:3:6
scheme_c	7	2	3	7	7.3605165851287e-05	0.00015902762276124674	0.028061224489795922	0.0009965053211119512	0.028393507810519646	1.6281637858659253	0.36363636363636365	0.028393507810519646	0.0004310578738761828	0.7245705972432326	-0.7245705972432326	0.9352918701220762	0.3926472228427419	7:7	2:3:7
scheme_c	7	2	3	8	5.964186399855589e-05	0.00010061642913528068	0.015731292517006803	0.00065036233317739	0.015956587043458377	2.25265769342906	0.5454545454545454	0.015956587043458377	0.0005808784321011263	-0.40813958227807057	0.40813958227807057	1.4852406744561915	0.016420675132402567	7:8	2:3:8
scheme_c	7	2	3	9	0.00011463142803288287	0.0002516955987526548	0.02040816326530612	0.0013641549428844064	0.020910905786380104	1.7259234452350831	0.7272727272727273	0.020910905786380104	0.0006097035244998636	-0.23664812499728766	0.23664812499728766	1.1867754593748854	0.021820475417649976	7:9	2:3:9
scheme_c	7	2	3	10	6.876810797490059e-05	5.204050590965995e-05	0.009353741496598641	0.0019059653730103914	0.009665146647784237	1.6350031523238076	0.5454545454545454	0.009665146647784237	0.0002583836919617576	-0.06095387267648968	0.06095387267648968	0.9950799662249851	0.010061500698754338	7:10	2:3:10
scheme_c	7	2	3	11	0.00012726656604257624	0.0003550697326830665	0.031462585034013606	0.0010707886175635635	0.03205200019449561	1.4573529434208292	0.5454545454545454	0.03205200019449561	0.0011412191994265206	0.0322968857613008	-0.0322968857613008	0.9014842300029656	0.04987532825533474	7:11	2:3:11
scheme_c	8	2	4	0	0.00018889692975446195	0.0004926469816725806	0.019557823129251698	0.0033348278332413495	0.02057284982400288	2.0746716855724148	0.7272727272727273	0.02057284982400288	0.0010063731169627638	-0.20683121233891597	0.20683121233891597	1.3469534087612072	0.021567551022457308	8:0	2:4:0
scheme_c	8	2	4	1	0.00012537449006670245	0.00034439998372799246	0.0510204081632653	0.001814960315193681	0.05167167866857938	1.514027425376186	0.5454545454545454	0.05167167866857938	0.001645236306147429	-0.21089249527075107	0.21089249527075107	1.0571467076067225	0.053870710405526934	8:1	2:4:1
scheme_c	8	2	4	2	0.00016429435395244144	0.000577774437157554	0.06930272108843537	0.002449366512948137	0.07028972653084019	1.63630800225354	0.6363636363636364	0.07028972653084019	0.002754592374992825	-0.3959311033683734	0.3959311033683734	1.2560848522237815	0.07290414662529796	8:2	2:4:2
scheme_c	8	2	4	3	0.00017768595898259352	0.0005597673738747903	0.05569727891156464	0.0030780463529235247	0.05674253687971437	1.7621599453801104	0.5454545454545454	0.05674253687971437	0.001742405574695344	-0.0453664830215384	0.0453664830215384	1.103942735080051	0.05939696784794226	8:3	2:4:3
scheme_c	8	2	4	4	0.0042827890194737026	0.014997186169806775	0.05612244897959184	0.06595338411784231	0.08199776258065657	5.197408319560638	0.5454545454545454	0.08199776258065657	0.005108823677630171	-0.2582331709065715	0.2582331709065715	2.963852635020386	0.08295301047848666	8:4	2:4:4
scheme_c	8	2	4	5	0.0001780691054994221	0.00035560938314389373	0.033588435374149656	0.0021861507297170992	0.03434072893576468	1.6993908715767616	0.5454545454545454	0.03434072893576468	0.0011230174783416727	-0.22519778364119092	0.22519778364119092	1.13760806523316	0.035731688502168325	8:5	2:4:5
scheme_c	8	2	4	6	9.710036802669227e-05	0.00032150575228420686	0.04549319727891157	0.002213929459502717	0.04613319634517274	1.667103374052047	0.5454545454545454	0.04613319634517274	0.0009986190848330625	-0.17574262419948844	0.17574262419948844	1.1087189952073437	0.047896581990394746	8:6	2:4:6
scheme_c	8	2	4	7	0.00013533154208874603	0.0004509934519440484	0.04379251700680272	0.0027218812280655666	0.04465103012364207	1.4178170023698056	0.36363636363636365	0.04465103012364207	0.0016039749787565695	-0.23479959031751485	0.23479959031751485	0.9680823427659618	0.046675753683737914	8:7	2:4:7
scheme_c	8	2	4	8	5.409711739226431e-05	0.0001311433356796695	0.025510204081632654	0.001092696586443731	0.025804714193348958	1.4106638278331396	0.5454545454545454	0.025804714193348958	0.0008707895899424064	-0.09131127996480361	0.09131127996480361	0.9166408603997759	0.027057253244398064	8:8	2:4:8
scheme_c	8	2	4	9	0.0004721475702205169	0.0015131554722431495	0.07568027210884352	0.00420703268665612	0.07808627841997282	2.0808954521819776	0.6363636363636364	0.07808627841997282	0.0031378273148298325	-0.19864666733287362	0.19864666733287362	1.3890171069648183	0.0814880670954753	8:9	2:4:9
scheme_c	8	2	4	10	0.00010835449408621321	0.0002503281923267227	0.027636054421768707	0.0025554100585262565	0.02825027811403427	1.4611936497894786	0.45454545454545453	0.02825027811403427	0.0007925382137790602	0.22838010558366575	-0.22838010558366575	0.8755518213357003	0.14394171139864753	8:10	2:4:10
scheme_c	8	2	4	11	0.00018618574185832188	0.0005033302419239771	0.06505102040816327	0.0022647697459687124	0.06596701336654244	1.5117395654730441	0.45454545454545453	0.06596701336654244	0.0014880396637112882	0.21491187607949608	-0.21491187607949608	0.941953918488639	0.17668596471174886	8:11	2:4:11
scheme_c	9	2	5	0	0.00016344815806443647	0.000315674251280688	0.0352891156462585	0.0014828560652934513	0.035916523662132965	1.3071515460829426	0.45454545454545453	0.035916523662132965	0.0012148787729499065	-0.36227901366589504	0.36227901366589504	0.9890047594070916	0.03719192801682156	9:0	2:5:0
scheme_c	9	2	5	1	0.00015139002360485502	0.0002880605497652122	0.0272108843537415	0.001334154510448271	0.027783750378156395	1.6784045646701318	0.6363636363636364	0.027783750378156395	0.0009366692075351242	-0.10477994238973554	0.10477994238973554	1.0821552963453693	0.029040920470287324	9:1	2:5:1
scheme_c	9	2	5	2	0.000155091655868514	0.00011339663538707338	0.039115646258503396	0.007490198058554036	0.040133154355614396	1.405089494259951	0.36363636363636365	0.040133154355614396	0.0011480313379748609	-0.04855765736673132	0.04855765736673132	0.8625403904145086	0.04190916900752777	9:2	2:5:2
scheme_c	9	2	5	3	0.00015231082894406696	0.00034042372148816263	0.03188775510204081	0.0012359644662403024	0.03250408609909708	1.586549145524954	0.45454545454545453	0.03250408609909708	0.000966992948743619	-0.3402955808197342	0.3402955808197342	1.113771500934586	0.03380060196668134	9:3	2:5:3
scheme_c	9	2	5	4	9.934775860540652e-05	0.0001552802599488016	0.01998299319727891	0.0018377647921987335	0.02042139769505299	1.777359594472585	0.45454545454545453	0.02042139769505299	0.00036116258923702896	0.13947100577908247	-0.13947100577908247	1.0245044047518523	0.09111885364980353	9:4	2:5:4
scheme_c	9	2	5	5	5.0940658302378596e-05	0.00013593449568431262	0.02806122448979592	0.0004914591498600407	0.02829724555876861	1.631414308998761	0.5454545454545454	0.02829724555876861	0.0007552307242534493	-0.08606860712008534	0.08606860712008534	1.0265964542754253	0.029485560237410047	9:5	2:5:5
scheme_c	9	2	5	6	0.00015273921094079965	0.0003933612147336378	0.04719387755102041	0.001123735642897879	0.047852351540984626	1.5069439940381837	0.36363636363636365	0.047852351540984626	0.0014232138319050076	-0.020158087876173538	0.020158087876173538	0.907902970376485	0.04993741177340104	9:6	2:5:6
scheme_c	9	2	5	7	0.000172232690355638	0.0003937732784393688	0.035289115646258494	0.0014587562312041353	0.036000997238173925	1.437777875943591	0.36363636363636365	0.036000997238173925	0.0010795385754740765	-0.03521679389089877	0.03521679389089877	0.867575678740176	0.037494622733596494	9:7	2:5:7
scheme_c	9	2	5	8	0.00010574263547292154	0.00013660672662478093	0.008503401360544218	0.002148137674368352	0.008960564490078754	1.7966828060616093	0.45454545454545453	0.008960564490078754	0.00034511599016157627	-0.08587486624864478	0.08587486624864478	1.0651537867706469	0.00933934998876319	9:8	2:5:8
scheme_c	9	2	5	9	0.00015451253124508984	0.00030700110896278443	0.03784013605442176	0.0014744322337857014	0.038449092918008215	1.6084338689869684	0.45454545454545453	0.038449092918008215	0.0015741323376065376	-0.14453848906591185	0.14453848906591185	1.0345466593230217	0.0403280339913247	9:9	2:5:9
scheme_c	9	2	5	10	0.00014747117327258087	0.0003009635274807872	0.03741496598639456	0.0011749527682201426	0.03798089596396993	1.360895888578166	0.36363636363636365	0.03798089596396993	0.0006764387219485842	0.40559749266389	-0.40559749266389	0.8125052126421567	0.24277944821814126	9:10	2:5:10
scheme_c	9	2	5	11	0.00010112742803978344	0.00021295138273344505	0.03103741496598639	0.0011870648739389738	0.03147020026415352	1.4806967078069302	0.36363636363636365	0.03147020026415352	0.0011656703441529773	-0.3191312663255637	0.3191312663255637	1.026836124691612	0.03274299677645727	9:11	2:5:11
scheme_c	10	3	0	0	0.000549993644675372	0.0010028620949957268	0.03486394557823129	0.006770651909436413	0.03709386650884603	1.5485374280984436	0.45454545454545453	0.03709386650884603	0.0013425982269214987	-0.1819959629346814	0.1819959629346814	1.0210665331893531	0.03866053340823145	10:0	3:0:0
scheme_c	10	3	0	1	0.0005845141862120057	0.0009530841824828551	0.05442176870748298	0.006217214509964449	0.056581088527174306	1.2070032373500172	0.5454545454545454	0.056581088527174306	0.001272850583347417	0.38555380724946287	-0.38555380724946287	0.8018809395372494	0.25204025785284007	10:1	3:0:1
scheme_c	10	3	0	2	0.0008004834088802091	0.0009687810710885536	0.004676870748299319	0.009535737919475484	0.0073997090202156295	1.7538475416033064	0.5454545454545454	0.0073997090202156295	0.00023286886229688253	-0.17716511473958677	0.17716511473958677	1.1102450096732728	0.007691547855510323	10:2	3:0:2
scheme_c	10	3	0	3	0.0005723295536318088	0.0009853372228990538	0.03188775510204081	0.007305855862655271	0.0341760074648372	1.7265463267062657	0.6363636363636364	0.0341760074648372	0.0011166701720729246	-0.16671666029692817	0.16671666029692817	1.1443960648074425	0.03561610260312481	10:3	3:0:3
scheme_c	10	3	0	4	0.0005864030261529563	0.0009333217523031975	0.019132653061224487	0.006942916116433162	0.02134666945132396	1.3693695697857104	0.45454545454545453	0.02134666945132396	0.00036289102369603033	0.3326340316772203	-0.3326340316772203	0.8215022806546817	0.18887298988903126	10:4	3:0:4
scheme_c	10	3	0	5	0.0008786368881167177	0.0009132659573391303	0.007227891156462586	0.008979134301615121	0.009917707432079946	1.8311058036084653	0.45454545454545453	0.009917707432079946	0.00042721891869949787	-0.1388131535845882	0.1388131535845882	1.1102251806481493	0.010467961925787696	10:5	3:0:5
scheme_c	10	3	0	6	0.0005640933183908504	0.0008958694171342096	0.007653061224489795	0.00798109090073107	0.009911133050087962	2.2459716421163622	0.5454545454545454	0.009911133050087962	0.00033623641686519954	-0.2750606753469791	0.2750606753469791	1.408148418382039	0.010202282267433896	10:6	3:0:6
scheme_c	10	3	0	7	0.00022807966001530883	0.000694096914374757	0.018707482993197275	0.0022081544223532257	0.019850475009822666	1.6158390213459626	0.5454545454545454	0.019850475009822666	0.0005935150777213197	-0.04585132236400294	0.04585132236400294	0.9896224299555761	0.020848668881368233	10:7	3:0:7
scheme_c	10	3	0	8	0.0005906246952056708	0.0008882235691549297	0.042091836734693876	0.0061911242463500065	0.044189797423689475	1.4265496879621706	0.45454545454545453	0.044189797423689475	0.0014460547843701541	-0.17635626318121347	0.17635626318121347	0.9650546623132668	0.04609564979642387	10:8	3:0:8
scheme_c	10	3	0	9	0.00016626626040556453	0.00042124127751997736	0.014030612244897961	0.004404917595935753	0.015058611542417078	2.10401819860356	0.5454545454545454	0.015058611542417078	0.0008041697175562168	-0.5056504366607307	0.5056504366607307	1.4591617086431254	0.015381469788822131	10:9	3:0:9
scheme_c	10	3	0	10	0.0005960829465840646	0.0009877661563313656	0.031037414965986398	0.009178488588152475	0.03353911292771706	1.6144726887057674	0.6363636363636364	0.03353911292771706	0.001159377753198667	-0.1644725982257812	0.1644725982257812	1.0868012057266754	0.035085300882686035	10:10	3:0:10
scheme_c	10	3	0	11	0.0005539082730988625	0.0008941357425499749	0.02806122448979591	0.005587183053530083	0.030067986810797767	1.2641180583044942	0.45454545454545453	0.030067986810797767	0.0008592684691132253	0.07451855547534084	-0.07451855547534084	0.7793277567352787	0.06880517199313885	10:11	3:0:11
scheme_c	10	3	0	12	0.0005155013096618466	0.0009249803059031928	0.044642857142857144	0.0044329618630942385	0.04652663494473161	1.2531188020577186	0.5454545454545454	0.04652663494473161	0.0014736851038299405	-0.4147520809173532	0.4147520809173532	1.0227953962243852	0.04839467382930977	10:12	3:0:12
scheme_c	10	3	0	13	0.0007439629222882994	0.001177603006505314	0.03188775510204081	0.015635392362024565	0.035372860267036885	1.2240889202014655	0.45454545454545453	0.035372860267036885	0.0008057129456356377	0.5510328742653867	-0.5510328742653867	0.7644634427862643	0.31276531315828027	10:13	3:0:13
scheme_c	10	3	0	14	0.00026491615828396213	0.0005749906194161917	0.03103741496598639	0.006682966072062905	0.03254561835089284	1.608967037656869	0.5454545454545454	0.03254561835089284	0.000658576857443694	0.21370920800072588	-0.21370920800072588	0.976235304768666	0.1408534911411795	10:14	3:0:14
scheme_c	10	3	0	15	0.0005008128207129337	0.0007511847254932369	0.01913265306122449	0.007623515997202346	0.021147002207150892	1.7826418228220509	0.5454545454545454	0.021147002207150892	0.000433017056989864	0.132412753502313	-0.132412753502313	1.0505935172538372	0.08827302359487471	10:15	3:0:15
scheme_c	10	3	0	16	0.0005764327170483434	0.0009859707186153737	0.03486394557823129	0.007069426278144182	0.03713329164170943	1.547142092487722	0.45454545454545453	0.03713329164170943	0.0012749807353765919	-0.17867801696589813	0.17867801696589813	1.0187479249150562	0.03879095520429147	10:16	3:0:16
scheme_c	10	3	0	17	0.0006075986116191871	0.0009921854417841065	0.02806122448979591	0.005886690986165159	0.03024967764181573	1.602878288481707	0.5454545454545454	0.03024967764181573	0.0011287953222572505	0.1275869310322696	-0.1275869310322696	0.9722574038467188	0.09571949524189982	10:17	3:0:17
scheme_c	10	3	0	18	0.0003906553082337605	0.0009303719035599715	0.009778911564625849	0.0047766759616780785	0.011577606372587389	1.4977118550875628	0.6363636363636364	0.011577606372587389	0.00032909572068606194	-0.14001756052539047	0.14001756052539047	0.9908295797393171	0.011988714172182216	10:18	3:0:18
scheme_c	10	3	0	19	0.0004908041779943077	0.0007923405357659896	0.00935374149659864	0.007646515840608492	0.011401537794419785	2.033795995544724	0.45454545454545453	0.011401537794419785	0.00045262016310944255	0.036953184836020364	-0.036953184836020364	1.1435849046365807	0.030489023345532086	10:19	3:0:19
scheme_c	10	3	0	20	0.000579543733943325	0.0008669501198410682	0.04591836734693877	0.005327289903652462	0.04789759019108841	1.319876564314632	0.45454545454545453	0.04789759019108841	0.0016391062503423775	-0.4373628024939627	0.4373628024939627	1.046615195782079	0.04984851679641972	10:20	3:0:20
scheme_c	10	3	0	21	0.000227364248127034	0.0006890115705853369	0.05654761904761905	0.0014735356241799558	0.057611348428749404	1.2652669868619533	0.45454545454545453	0.057611348428749404	0.001526557657357023	-0.31322586317814793	0.31322586317814793	0.967185009957937	0.05987499328684724	10:21	3:0:21
scheme_c	10	3	0	22	0.0006199678914171653	0.0009639879564112922	0.03316326530612245	0.008749683022780785	0.03562218945622899	1.3399096891026876	0.5454545454545454	0.03562218945622899	0.0010878308155822186	0.03957110591866865	-0.03957110591866865	0.8462678940534123	0.05710723012539025	10:22	3:0:22
scheme_c	10	3	0	23	0.0006098855858013059	0.0009136821764099782	0.022534013605442178	0.00650292176109742	0.024707873543763203	1.3757507266553113	0.5454545454545454	0.024707873543763203	0.0007215186246449092	-0.4974005428676586	0.4974005428676586	1.1008075878439394	0.025564697893990632	10:23	3:0:23
scheme_c	11	3	1	0	3.7573863152585506e-05	0.00012111397380594006	0.008503401360544218	0.0004999122201438203	0.008712080419517125	1.7788877192347148	0.5454545454545454	0.008712080419517125	0.00010164895763891882	0.32165633876398436	-0.32165633876398436	1.0350491637434538	0.17007566002666483	11:0	3:1:0
scheme_c	11	3	1	1	0.00031002307437489186	0.0008122334736317035	0.01530612244897959	0.00976845195181005	0.01740522419216719	1.262141202663584	0.5454545454545454	0.01740522419216719	0.0005397645941834499	-0.20992804007439694	0.20992804007439694	0.8920237899196491	0.018095858933677086	11:1	3:1:1
scheme_c	11	3	1	2	0.0003176252346891644	0.0007201778107553772	0.03316326530612244	0.003717762078479329	0.03457284455941493	1.2255965020454447	0.5454545454545454	0.03457284455941493	0.0009844434715198074	-0.3980060999102184	0.3980060999102184	0.9868339662976068	0.03584012355338798	11:2	3:1:2
scheme_c	11	3	1	3	0.0003252648028632192	0.0007093557412973425	0.018282312925170068	0.004924400823977308	0.01980937355172836	1.6131224210488455	0.36363636363636365	0.01980937355172836	0.0005758853246900648	-0.06788096041358803	0.06788096041358803	0.9535396503550965	0.020637713912563343	11:3	3:1:3
scheme_c	11	3	1	4	0.002123403895181938	0.0037592002323330507	0.008078231292517007	0.055864621406530146	0.01954729756068501	3.5928719683684784	0.36363636363636365	0.01954729756068501	0.0010871623240592625	-0.3187577416800474	0.3187577416800474	2.0700778554233272	0.019887398377827124	11:4	3:1:4
scheme_c	11	3	1	5	0.0001020186648420443	0.00030145765467849234	0.038265306122448974	0.001574984890263531	0.03882628093099587	1.4595821788505456	0.5454545454545454	0.03882628093099587	0.001030506930066466	-0.19880021209406237	0.19880021209406237	1.0088206520850127	0.0404188015038083	11:5	3:1:5
scheme_c	11	3	1	6	0.0003386712082525836	0.0006851295642485803	0.017857142857142853	0.0070326050514782175	0.019584204134791845	1.9515341628449245	0.5454545454545454	0.019584204134791845	0.0009777720307003724	-0.7434707589455484	0.7434707589455484	1.5071352629511066	0.01995439420536069	11:6	3:1:6
scheme_c	11	3	1	7	0.0002907244981983055	0.0007723945557284451	0.027636054421768707	0.006956773115903332	0.02939485078728579	1.5980395175907522	0.45454545454545453	0.02939485078728579	0.0005737009852791871	0.23719524752399618	-0.23719524752399618	0.9444748951881551	0.14935589897950174	11:7	3:1:7
scheme_c	11	3	1	8	0.00036023694549948453	0.0007250757747870318	0.038690476190476185	0.0070063773281477575	0.040476426643577486	1.6132948725591594	0.36363636363636365	0.040476426643577486	0.0011862310954762266	0.004323923747905631	-0.004323923747905631	0.9427417743339028	0.044452895511832756	11:8	3:1:8
scheme_c	11	3	1	9	0.00039935213694898656	0.0007277698025112319	0.009353741496598638	0.010458350965592667	0.011526698532618123	1.4506388879317522	0.45454545454545453	0.011526698532618123	0.00035644596424777504	-0.41628692417926827	0.41628692417926827	1.0600719609658045	0.011856517767533468	11:9	3:1:9
scheme_c	11	3	1	10	0.00031541683987264024	0.0007455615494571521	0.017006802721088437	0.007441743373345466	0.018811955447752774	1.4577723173911947	0.36363636363636365	0.018811955447752774	0.0005277861797267079	-0.2732310815849076	0.2732310815849076	0.97745046018738	0.019457567307194015	11:10	3:1:10
scheme_c	11	3	1	11	0.00031869567521423405	0.0007298776546239838	0.018707482993197282	0.006083113921853234	0.020364367715220818	2.325434076524309	0.6363636363636364	0.020364367715220818	0.00033955024423726115	0.01718565029283673	-0.01718565029283673	1.3438707667849978	0.029776844582812677	11:11	3:1:11
scheme_c	11	3	1	12	0.00025016037591068184	0.0005402312823564922	0.044642857142857144	0.005308033514345389	0.04596405215255886	1.467911070485776	0.5454545454545454	0.04596405215255886	0.0011961563984751633	0.2962808157038192	-0.2962808157038192	0.9213379760358527	0.19661280247845137	11:12	3:1:12
scheme_c	11	3	1	13	0.0003052757479884232	0.0007511962958000421	0.022959183673469385	0.006627057301843394	0.02467836144744219	1.5155334712653414	0.6363636363636364	0.02467836144744219	0.0008993122576059334	-0.30554895861977105	0.30554895861977105	1.0978891098020471	0.02556188416911917	11:13	3:1:13
scheme_c	11	3	1	14	0.00019446960776716628	0.0005233153881571417	0.031037414965986387	0.0031997117210562642	0.03207517113401633	1.3032809186298062	0.6363636363636364	0.03207517113401633	0.0010107068861543484	-0.09446538368696994	0.09446538368696994	0.8942163848559994	0.033641820627476685	11:14	3:1:14
scheme_c	11	3	1	15	0.0002635626597363103	0.000689560749968963	0.03571428571428571	0.004709653152103588	0.03713837443920135	1.3190865407447556	0.5454545454545454	0.03713837443920135	0.0011006686802995328	-0.2653343429046902	0.2653343429046902	0.970242463693579	0.03865150176754032	11:15	3:1:15
scheme_c	11	3	1	16	0.0002587307812256098	0.000660859888468257	0.03061224489795918	0.003820890031597209	0.03191392457081277	1.5237621547324767	0.5454545454545454	0.03191392457081277	0.0011577352618414815	-0.3537947979540247	0.3537947979540247	1.1115656612091973	0.03307806807859846	11:16	3:1:16
scheme_c	11	3	1	17	0.00027755538185138696	0.0007310927606637152	0.031462585034013606	0.006308842524985536	0.033102117429027265	1.7276018831262494	0.45454545454545453	0.033102117429027265	0.0007885671044443131	-0.18634791963110203	0.18634791963110203	1.1070970764297694	0.034111967859462515	11:17	3:1:17
scheme_c	11	3	1	18	0.002390545363562286	0.0031019591400390048	0.022959183673469385	0.06449889987195197	0.03490157816426588	3.2045447153863784	0.5454545454545454	0.03490157816426588	0.0015164354575920263	-0.3234296868353528	0.3234296868353528	1.941013569618912	0.03565896535190278	11:18	3:1:18
scheme_c	11	3	1	19	0.00035108656551825816	0.0007045700939731595	0.021683673469387755	0.008232806973775672	0.02356261082625674	1.5708200934855467	0.45454545454545453	0.02356261082625674	0.00036659198166234927	0.2922369396887777	-0.2922369396887777	0.9243880576089336	0.1708520119549512	11:19	3:1:19
scheme_c	11	3	1	20	0.0003222833386059537	0.0007362555199499354	0.01743197278911564	0.005859698074412149	0.01907648145511275	1.6853666315591234	0.6363636363636364	0.01907648145511275	0.0008505841152810962	-0.7610798918745042	0.7610798918745042	1.4046451619660734	0.01952176744691924	11:20	3:1:20
scheme_c	11	3	1	21	0.0003099649730341683	0.0006424548720680526	0.005952380952380953	0.0094635430934783	0.007851155106831003	2.4467288993875944	0.45454545454545453	0.007851155106831003	0.0004823294831643116	-0.6622624857534811	0.6622624857534811	1.6777336650923826	0.007972158841678175	11:21	3:1:21
scheme_c	11	3	1	22	0.0002527296538749364	0.00057890728818392	0.017431972789115645	0.006495559515916553	0.01891316568276616	1.4442601798185528	0.5454545454545454	0.01891316568276616	0.0005309280878086711	0.09957994642688454	-0.09957994642688454	0.8795599408098487	0.06962633619093855	11:22	3:1:22
scheme_c	11	3	1	23	0.0003041274881188042	0.0005621199650371148	0.0314625850340136	0.0044462593005874336	0.032773458417228264	1.4432749268278806	0.5454545454545454	0.032773458417228264	0.000835899038908489	-0.06487139013654145	0.06487139013654145	0.926836469370237	0.034203626728271756	11:23	3:1:23
