pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
continuous_vs_candidate	172	50	40	39	-1	80.0	78.0	-0.017567507922649384	-0.06681695580482483
continuous_vs_candidate	432	50	44	43	-1	88.0	86.0	-0.017186077311635017	-0.09351024031639099
continuous_vs_candidate	581	50	42	41	-1	84.0	82.0	-0.017002778127789497	-0.07215707749128342
continuous_vs_candidate	368	50	40	39	-1	80.0	78.0	-0.016433853656053543	-0.11717751622200012
continuous_vs_candidate	893	50	38	37	-1	76.0	74.0	-0.016372254118323326	-0.18693168461322784
continuous_vs_candidate	920	50	42	41	-1	84.0	82.0	-0.016122443601489067	-0.07654916495084763
continuous_vs_candidate	666	50	43	42	-1	86.0	84.0	-0.01597646437585354	-0.11112819612026215
continuous_vs_candidate	404	50	48	47	-1	96.0	94.0	-0.015820536762475967	-0.05755146965384483
continuous_vs_candidate	17	50	47	46	-1	94.0	92.0	-0.015732120722532272	-0.09674466401338577
continuous_vs_candidate	437	50	38	37	-1	76.0	74.0	-0.015471452847123146	-0.10770854353904724
continuous_vs_candidate	82	50	44	43	-1	88.0	86.0	-0.015309890732169151	-0.003870744723826647
continuous_vs_candidate	463	50	30	29	-1	60.0	58.0	-0.014878323301672935	-0.06396130472421646
continuous_vs_candidate	267	50	45	44	-1	90.0	88.0	-0.014704756438732147	-0.008164968341588974
continuous_vs_candidate	300	50	48	47	-1	96.0	94.0	-0.014700190164148808	-0.029783839359879494
continuous_vs_candidate	217	50	47	46	-1	94.0	92.0	-0.013522042892873287	-0.07803147286176682
continuous_vs_candidate	486	50	46	45	-1	92.0	90.0	-0.013246250338852406	-0.07451797276735306
continuous_vs_candidate	243	50	43	42	-1	86.0	84.0	-0.013141808100044727	-0.17397399246692657
continuous_vs_candidate	164	50	48	47	-1	96.0	94.0	-0.01297467015683651	-0.013313722796738148
continuous_vs_candidate	173	50	39	38	-1	78.0	76.0	-0.012734439224004745	-0.01246562972664833
continuous_vs_candidate	79	50	42	41	-1	84.0	82.0	-0.012505062855780125	-0.19209827482700348
continuous_vs_candidate	750	50	34	33	-1	68.0	66.0	-0.012217361479997635	-0.10015978664159775
continuous_vs_candidate	735	50	35	34	-1	70.0	68.0	-0.012150431983172894	0.0009265327244065702
continuous_vs_candidate	16	50	45	44	-1	90.0	88.0	-0.01214754581451416	-0.17792579531669617
continuous_vs_candidate	917	50	42	41	-1	84.0	82.0	-0.011098622344434261	-0.13254912197589874
continuous_vs_candidate	140	50	46	45	-1	92.0	90.0	-0.010656478814780712	-0.03980376198887825
continuous_vs_candidate	617	50	44	43	-1	88.0	86.0	-0.010174190625548363	0.028965244069695473
continuous_vs_candidate	701	50	48	47	-1	96.0	94.0	-0.009773940779268742	-0.07372350990772247
continuous_vs_candidate	8	50	45	44	-1	90.0	88.0	-0.0096360445022583	-0.1630912572145462
continuous_vs_candidate	786	50	44	43	-1	88.0	86.0	-0.009552188217639923	-0.18332242965698242
continuous_vs_candidate	761	50	43	42	-1	86.0	84.0	-0.009490497410297394	-0.006665925960987806
continuous_vs_candidate	886	50	48	47	-1	96.0	94.0	-0.009012306109070778	-0.057096317410469055
continuous_vs_candidate	235	50	45	44	-1	90.0	88.0	-0.008862728253006935	-0.05363978445529938
continuous_vs_candidate	975	50	31	30	-1	62.0	60.0	-0.00876614823937416	-0.08390726149082184
continuous_vs_candidate	237	50	43	42	-1	86.0	84.0	-0.00860334001481533	-0.10066500306129456
continuous_vs_candidate	394	50	42	41	-1	84.0	82.0	-0.008411489427089691	-0.2081294059753418
continuous_vs_candidate	444	50	44	43	-1	88.0	86.0	-0.008274451829493046	-0.009167003445327282
continuous_vs_candidate	604	50	49	48	-1	98.0	96.0	-0.00818756502121687	-0.09720607101917267
continuous_vs_candidate	152	50	42	41	-1	84.0	82.0	-0.007624068763107061	-0.06708572059869766
continuous_vs_candidate	240	50	21	20	-1	42.0	40.0	-0.007548681925982237	0.03817454352974892
continuous_vs_candidate	130	50	50	49	-1	100.0	98.0	-0.007214096840471029	0.047632694244384766
continuous_vs_candidate	509	50	28	27	-1	56.0	54.0	-0.006955872289836407	0.008718595840036869
continuous_vs_candidate	633	50	29	28	-1	58.0	56.0	-0.006358528509736061	0.03724848851561546
continuous_vs_candidate	952	50	46	45	-1	92.0	90.0	-0.006242884323000908	-0.03828936442732811
continuous_vs_candidate	269	50	39	38	-1	78.0	76.0	-0.006154825910925865	-0.0773911252617836
continuous_vs_candidate	440	50	43	42	-1	86.0	84.0	-0.0061153145506978035	-0.20709319412708282
continuous_vs_candidate	637	50	43	42	-1	86.0	84.0	-0.005460790358483791	0.019579868763685226
continuous_vs_candidate	627	50	41	40	-1	82.0	80.0	-0.005384598858654499	-0.045996274799108505
continuous_vs_candidate	289	50	46	45	-1	92.0	90.0	-0.0051567633636295795	-0.09219741076231003
continuous_vs_candidate	590	50	29	28	-1	58.0	56.0	-0.005122950300574303	-0.008630666881799698
continuous_vs_candidate	519	50	32	31	-1	64.0	62.0	-0.005102803930640221	-0.12422919273376465
continuous_vs_candidate	11	50	49	48	-1	98.0	96.0	-0.004942415747791529	-0.045976247638463974
continuous_vs_candidate	882	50	40	39	-1	80.0	78.0	-0.004646513611078262	-0.12138848006725311
