pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
localref06_vs_phase2cx	751	50	40	38	-2	80.0	76.0	-0.01899460144340992	-0.108895443379879
localref06_vs_phase2cx	759	50	42	40	-2	84.0	80.0	-0.017672020941972733	-0.1680128127336502
localref06_vs_phase2cx	684	50	44	42	-2	88.0	84.0	-0.017600759863853455	-0.14383509755134583
localref06_vs_phase2cx	465	50	30	28	-2	60.0	56.0	-0.016919726505875587	0.17929425835609436
localref06_vs_phase2cx	746	50	48	46	-2	96.0	92.0	-0.016703667119145393	-0.09768274426460266
localref06_vs_phase2cx	409	50	31	29	-2	62.0	58.0	-0.016634657979011536	-0.11341148614883423
localref06_vs_phase2cx	639	50	21	19	-2	42.0	38.0	-0.016165727749466896	-0.1570102423429489
localref06_vs_phase2cx	602	50	39	37	-2	78.0	74.0	-0.0159053523093462	-0.010934019461274147
localref06_vs_phase2cx	721	50	43	41	-2	86.0	82.0	-0.015410355292260647	0.05961819738149643
localref06_vs_phase2cx	571	50	46	44	-2	92.0	88.0	-0.015385809354484081	-0.13338986039161682
localref06_vs_phase2cx	876	50	20	18	-2	40.0	36.0	-0.015296936966478825	0.042480871081352234
localref06_vs_phase2cx	729	50	32	30	-2	64.0	60.0	-0.014680280350148678	-0.006863679736852646
localref06_vs_phase2cx	663	50	32	30	-2	64.0	60.0	-0.01463235355913639	0.09484104812145233
localref06_vs_phase2cx	225	50	49	47	-2	98.0	94.0	-0.014202151447534561	0.18039943277835846
localref06_vs_phase2cx	329	50	40	38	-2	80.0	76.0	-0.012836197391152382	-0.10726536810398102
localref06_vs_phase2cx	717	50	35	33	-2	70.0	66.0	-0.012368028983473778	-0.1669369488954544
localref06_vs_phase2cx	656	50	28	26	-2	56.0	52.0	-0.01219180691987276	0.049032021313905716
localref06_vs_phase2cx	28	50	47	45	-2	94.0	90.0	-0.011522524058818817	-0.15953843295574188
localref06_vs_phase2cx	224	50	39	37	-2	78.0	74.0	-0.011445708572864532	-0.09756281971931458
localref06_vs_phase2cx	747	50	36	34	-2	72.0	68.0	-0.011238845996558666	-0.10544198751449585
localref06_vs_phase2cx	689	50	19	17	-2	38.0	34.0	-0.010656334459781647	0.1133359894156456
