section	case	key0	key1	key2	params	numel	rel_l2	delta_l2	base_l2	max_param_rel_l2	max_abs_delta	name	kind	stage	module
top_params	ckpt10_to_phase1f_ckpt2					14	0.04390028420699576	0.03945241868495941	0.8986825346946716		0.02688160538673401	features.5.4.mlp.fc2.input_quant_fn.s	act_quant	features.5.4	features.5.4.mlp.fc2.input_quant_fn
top_params	ckpt10_to_phase1f_ckpt2					1536	0.04347942509206247	0.06426405906677246	1.4780337810516357		0.0030777379870414734	features.5.5.mlp.fc2.move_aft.bias	move_shift	features.5.5	features.5.5.mlp.fc2.move_aft
top_params	ckpt10_to_phase1f_ckpt2					3072	0.04288384233209348	0.08834637701511383	2.0601320266723633		0.005782073363661766	features.7.1.mlp.fc2.move_b4.bias	move_shift	features.7.1	features.7.1.mlp.fc2.move_b4
top_params	ckpt10_to_phase1f_ckpt2					768	0.04096145037533206	0.05402699112892151	1.3189716339111328		0.005330033600330353	features.7.1.mlp.fc1.move_aft.bias	move_shift	features.7.1	features.7.1.mlp.fc1.move_aft
top_params	ckpt10_to_phase1f_ckpt2					49	0.039247620094032945	0.004869036842137575	0.12405941635370255		0.00222631823271513	features.1.0.attn.quan_a_softmax_fn.s	act_quant	features.1.0	features.1.0.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					49	0.039158394998174986	0.00765905249863863	0.19559158384799957		0.003539539873600006	features.1.1.attn.quan_a_softmax_fn.s	act_quant	features.1.1	features.1.1.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					768	0.038559491568163774	0.052589647471904755	1.363857388496399		0.005279451608657837	features.7.1.mlp.fc1.move_b4.bias	move_shift	features.7.1	features.7.1.mlp.fc1.move_b4
top_params	ckpt10_to_phase1f_ckpt2					3072	0.0347528024147555	0.09229058027267456	2.655629873275757		0.006584763526916504	features.7.1.mlp.fc2.move_aft.bias	move_shift	features.7.1	features.7.1.mlp.fc2.move_aft
top_params	ckpt10_to_phase1f_ckpt2					384	0.03236167832538999	0.03888567164540291	1.2015962600708008		0.006075918674468994	features.5.5.mlp.fc1.move_b4.bias	move_shift	features.5.5	features.5.5.mlp.fc1.move_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.03156359796482983	0.0051172710955142975	0.16212572157382965		0.0008049961179494858	features.5.1.attn.move_v_aft.bias	move_shift	features.5.1	features.5.1.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					384	0.031458408124424395	0.004422633443027735	0.14058668911457062		0.0007481426000595093	features.5.4.attn.move_v_aft.bias	move_shift	features.5.4	features.5.4.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					768	0.03131802329709143	0.008032377809286118	0.25647780299186707		0.0013512149453163147	features.7.0.attn.move_v_aft.bias	move_shift	features.7.0	features.7.0.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					49	0.030400944733323734	0.0067999837920069695	0.22367672622203827		0.002347046509385109	features.5.2.attn.quan_a_softmax_fn.s	act_quant	features.5.2	features.5.2.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					384	0.030222849036627638	0.006459262687712908	0.2137211710214615		0.0010301265865564346	features.5.0.attn.move_v_aft.bias	move_shift	features.5.0	features.5.0.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					384	0.029758742335243858	0.0045736790634691715	0.15369194746017456		0.0006732866168022156	features.5.3.attn.move_v_aft.bias	move_shift	features.5.3	features.5.3.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					49	0.029711120507176506	0.007007332984358072	0.2358488291501999		0.002520298585295677	features.7.0.attn.quan_a_softmax_fn.s	act_quant	features.7.0	features.7.0.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					384	0.029280950364861977	0.004680317360907793	0.15984171628952026		0.0008999761193990707	features.5.4.attn.move_v_b4.bias	move_shift	features.5.4	features.5.4.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.029277503279199788	0.004593913909047842	0.15690934658050537		0.0008857781067490578	features.5.2.attn.move_v_aft.bias	move_shift	features.5.2	features.5.2.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					768	0.029179349588167935	0.008824252523481846	0.30241429805755615		0.0012396262027323246	features.7.0.attn.proj.move_b4.bias	move_shift	features.7.0	features.7.0.attn.proj.move_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.028476521816788617	0.006675723008811474	0.2344290167093277		0.001079590991139412	features.5.0.attn.move_v_b4.bias	move_shift	features.5.0	features.5.0.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.028450137686706622	0.005410607438534498	0.19017860293388367		0.0008848682045936584	features.5.1.attn.move_v_b4.bias	move_shift	features.5.1	features.5.1.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.02826207059073347	0.0048867808654904366	0.17290951311588287		0.00068710558116436	features.5.3.attn.move_v_b4.bias	move_shift	features.5.3	features.5.3.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.02805857709540265	0.004892534110695124	0.17436857521533966		0.0009639021009206772	features.5.2.attn.move_v_b4.bias	move_shift	features.5.2	features.5.2.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					768	0.027949043629230324	0.009034487418830395	0.3232485353946686		0.0014676712453365326	features.7.0.attn.move_v_b4.bias	move_shift	features.7.0	features.7.0.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					49	0.027504147558276074	0.00843045860528946	0.3065159022808075		0.004983630031347275	features.3.1.attn.quan_a_softmax_fn.s	act_quant	features.3.1	features.3.1.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					1536	0.026381359318198943	0.009662835858762264	0.3662751317024231		0.0008545611053705215	features.6.reduction.move_aft.bias	move_shift	features.6	features.6.reduction.move_aft
top_params	ckpt10_to_phase1f_ckpt2					49	0.026083988490516942	0.006847116630524397	0.26250267028808594		0.002157442271709442	features.5.4.attn.quan_a_softmax_fn.s	act_quant	features.5.4	features.5.4.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					96	0.025871301947175393	0.0037626149132847786	0.1454358547925949		0.0014491667971014977	features.1.1.attn.proj.move_b4.bias	move_shift	features.1.1	features.1.1.attn.proj.move_b4
top_params	ckpt10_to_phase1f_ckpt2					768	0.025445827941071034	0.009466542862355709	0.37202730774879456		0.0012363111600279808	features.7.0.attn.proj.move_aft.bias	move_shift	features.7.0	features.7.0.attn.proj.move_aft
top_params	ckpt10_to_phase1f_ckpt2					49	0.025201375156173225	0.0077878073789179325	0.3090231120586395		0.0023976191878318787	features.5.3.attn.quan_a_softmax_fn.s	act_quant	features.5.3	features.5.3.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					1536	0.02468457067967734	0.009878823533654213	0.40020236372947693		0.0010653436183929443	features.6.reduction.move_b4.bias	move_shift	features.6	features.6.reduction.move_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.02449924226536529	0.006224936805665493	0.2540869116783142		0.0012143664062023163	features.5.0.attn.proj.move_b4.bias	move_shift	features.5.0	features.5.0.attn.proj.move_b4
top_params	ckpt10_to_phase1f_ckpt2					96	0.023186261217984377	0.003617760958150029	0.15603037178516388		0.0011006437707692385	features.1.1.attn.move_v_aft.bias	move_shift	features.1.1	features.1.1.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					49	0.02312625723243685	0.007425040937960148	0.32106539607048035		0.003013037145137787	features.5.1.attn.quan_a_softmax_fn.s	act_quant	features.5.1	features.5.1.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					384	0.022458225260723122	0.004589880350977182	0.20437413454055786		0.0007466264069080353	features.5.3.attn.proj.move_b4.bias	move_shift	features.5.3	features.5.3.attn.proj.move_b4
top_params	ckpt10_to_phase1f_ckpt2					768	0.022409701670004417	0.011357288807630539	0.5068023204803467		0.0029865801334381104	features.7.0.attn.quant_x_4_qkv.move_b4.bias	act_quant	features.7.0	features.7.0.attn.quant_x_4_qkv
top_params	ckpt10_to_phase1f_ckpt2					288	0.0222934106375026	0.024501260370016098	1.0990359783172607		0.004943124949932098	features.1.1.attn.move_qkx_aft.bias	move_shift	features.1.1	features.1.1.attn.move_qkx_aft
top_params	ckpt10_to_phase1f_ckpt2					4608	0.02167418995483507	0.11738026887178421	5.415670394897461		0.007086507976055145	features.5.2.attn.move_qkx_b4.bias	move_shift	features.5.2	features.5.2.attn.move_qkx_b4
top_params	ckpt10_to_phase1f_ckpt2					384	0.0216173675875907	0.004925497341901064	0.227849081158638		0.0007643226999789476	features.5.1.attn.proj.move_b4.bias	move_shift	features.5.1	features.5.1.attn.proj.move_b4
top_params	ckpt10_to_phase1f_ckpt2					4608	0.021032136442608138	0.11944318562746048	5.679080009460449		0.006075643002986908	features.5.4.attn.move_qkx_b4.bias	move_shift	features.5.4	features.5.4.attn.move_qkx_b4
top_params	ckpt10_to_phase1f_ckpt2					192	0.02097356143744633	0.005150406621396542	0.24556662142276764		0.0013076327741146088	features.3.0.attn.move_v_aft.bias	move_shift	features.3.0	features.3.0.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					384	0.02078675697450417	0.004537791479378939	0.21830204129219055		0.0008710660040378571	features.5.2.attn.proj.move_b4.bias	move_shift	features.5.2	features.5.2.attn.proj.move_b4
top_params	ckpt10_to_phase1f_ckpt2					1152	0.020700801916902056	0.04037599638104439	1.950455665588379		0.004135709255933762	features.3.0.attn.move_qkx_aft.bias	move_shift	features.3.0	features.3.0.attn.move_qkx_aft
top_params	ckpt10_to_phase1f_ckpt2					192	0.020625521188383938	0.003386345924809575	0.16418232023715973		0.0014148429036140442	features.3.1.attn.move_v_aft.bias	move_shift	features.3.1	features.3.1.attn.move_v_aft
top_params	ckpt10_to_phase1f_ckpt2					384	0.020571608545515367	0.004572617821395397	0.22227808833122253		0.0007831249386072159	features.5.3.attn.proj.move_aft.bias	move_shift	features.5.3	features.5.3.attn.proj.move_aft
top_params	ckpt10_to_phase1f_ckpt2					4608	0.02054381720060169	0.11674074828624725	5.682524681091309		0.006212420761585236	features.5.3.attn.move_qkx_b4.bias	move_shift	features.5.3	features.5.3.attn.move_qkx_b4
top_params	ckpt10_to_phase1f_ckpt2					1152	0.020487550069481986	0.04544921964406967	2.2183823585510254		0.004508540034294128	features.3.1.attn.move_qkx_aft.bias	move_shift	features.3.1	features.3.1.attn.move_qkx_aft
top_params	ckpt10_to_phase1f_ckpt2					96	0.020396314119071352	0.003815144533291459	0.1870506852865219		0.0011040607932955027	features.1.1.attn.move_v_b4.bias	move_shift	features.1.1	features.1.1.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					192	0.02030308976319936	0.00511778611689806	0.2520693242549896		0.0013761892914772034	features.3.0.attn.proj.move_b4.bias	move_shift	features.3.0	features.3.0.attn.proj.move_b4
top_params	ckpt10_to_phase1f_ckpt2					4608	0.020287246199865393	0.11674103140830994	5.7544050216674805		0.006262525916099548	features.5.1.attn.move_qkx_b4.bias	move_shift	features.5.1	features.5.1.attn.move_qkx_b4
top_params	ckpt10_to_phase1f_ckpt2					49	0.020237799536970278	0.005491939373314381	0.27137038111686707		0.0020003914833068848	features.5.0.attn.quan_a_softmax_fn.s	act_quant	features.5.0	features.5.0.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					768	0.020177465130911832	0.009726167656481266	0.4820311963558197		0.0011610835790634155	features.7.0.attn.quant_x_4_qkv.move_aft.bias	act_quant	features.7.0	features.7.0.attn.quant_x_4_qkv
top_params	ckpt10_to_phase1f_ckpt2					4608	0.020166959662823693	0.12732812762260437	6.313699722290039		0.008129075169563293	features.5.5.attn.move_qkx_b4.bias	move_shift	features.5.5	features.5.5.attn.move_qkx_b4
top_params	ckpt10_to_phase1f_ckpt2					18432	0.019946243479202576	0.2343173623085022	11.747443199157715		0.01129143312573433	features.7.1.attn.move_qkx_b4.bias	move_shift	features.7.1	features.7.1.attn.move_qkx_b4
top_params	ckpt10_to_phase1f_ckpt2					4608	0.01983493652521995	0.07228660583496094	3.6444082260131836		0.0042754411697387695	features.5.3.attn.move_qkx_aft.bias	move_shift	features.5.3	features.5.3.attn.move_qkx_aft
top_params	ckpt10_to_phase1f_ckpt2					49	0.01974248316256959	0.007255829870700836	0.3675236701965332		0.0023580268025398254	features.5.5.attn.quan_a_softmax_fn.s	act_quant	features.5.5	features.5.5.attn.quan_a_softmax_fn
top_params	ckpt10_to_phase1f_ckpt2					192	0.019720457534207505	0.0034617993514984846	0.17554356157779694		0.0014798082411289215	features.3.1.attn.move_v_b4.bias	move_shift	features.3.1	features.3.1.attn.move_v_b4
top_params	ckpt10_to_phase1f_ckpt2					4608	0.019607425710904475	0.07117429375648499	3.6299662590026855		0.004118509590625763	features.5.1.attn.move_qkx_aft.bias	move_shift	features.5.1	features.5.1.attn.move_qkx_aft
top_params	ckpt10_to_phase1f_ckpt2					4608	0.01955598623408137	0.07904908806085587	4.04219388961792		0.004137363284826279	features.5.2.attn.move_qkx_aft.bias	move_shift	features.5.2	features.5.2.attn.move_qkx_aft
top_params	ckpt10_to_phase1f_ckpt2					4608	0.01946871103876828	0.1125839352607727	5.782814025878906		0.00826607272028923	features.5.0.attn.move_qkx_b4.bias	move_shift	features.5.0	features.5.0.attn.move_qkx_b4
top_params	ckpt10_to_phase1f_ckpt2					4608	0.01946575076976167	0.0763891339302063	3.924283981323242		0.004489220678806305	features.5.4.attn.move_qkx_aft.bias	move_shift	features.5.4	features.5.4.attn.move_qkx_aft
top_params	ckpt10_to_phase1f_ckpt2					384	0.01913766956355479	0.017683211714029312	0.9240002632141113		0.004729211330413818	features.5.4.mlp.fc1.move_aft.bias	move_shift	features.5.4	features.5.4.mlp.fc1.move_aft
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	move_shift		130	303872	0.008749038351881058	0.24743698716190102	28.281621043380344	0.19814169181047994	0.0038917064666748047				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	head		2	769000	0.004493919372668868	0.1985791304593086	44.188405263126825	0.00453366107379715	0.0012723281979560852				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	attn_qkv_weight		48	6474048	0.00439547574274459	0.6393700777284762	145.46095011077128	0.004817111198947752	0.0023025665432214737				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	attn_proj_weight		24	2160960	0.003981067351965002	0.312204641300428	78.42234599380188	0.004559029725875017	0.001853346824645996				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	mlp_weight		48	17274432	0.003775070538677334	0.9887721786810952	261.9215107507713	0.0050775269577795264	0.013611793518066406				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	act_quant		114	22360	0.0025445621925564536	0.0604651497717234	23.76249633379001	0.021709825914369207	0.006061524152755737				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	weight_quant		65	1159	0.0002782244596473241	0.004416692955620352	15.87456746692555	0.10240569557432362	0.0005669815000146627				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	relpos		12	23322	0.00026429577313143534	0.061634364807636864	233.20223428993643	0.000396346339817239	0.003417491912841797				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	norm		56	24576	0.00022218829889439844	0.030297395088175853	136.35909379087323	0.0008368937212706013	0.0022928714752197266				
by_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	other		46	1592172	1.7045441426602743e-05	0.2654317425785638	15572.007549438154	0.004806152336993247	0.0014076530933380127				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.0	move_shift	2	100352	0.19757779610837373	0.1811374845325688	0.9167906925797107	0.19814169181047994	0.0024099452421069145				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	head	weight_quant	1	1000	0.10240569557432362	0.004034876357764006	0.03940089792013168	0.10240569557432362	0.00047981669194996357				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.0	weight_quant	1	96	0.09744609654102632	0.0017963711870834231	0.018434511497616768	0.09744609654102632	0.0005669815000146627				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.6	move_shift	2	3072	0.008755877131615483	0.004770498079770733	0.5448338308158241	0.009133374156801781	0.00032951589673757553				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	move_shift	10	14592	0.0063809757984862065	0.049863068916363655	7.814332868680201	0.013484938096848887	0.002199321985244751				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	move_shift	10	14592	0.006283461346713797	0.04872090273289609	7.753831852308084	0.014971391323871255	0.0021142009645700455				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	move_shift	10	14592	0.006185109316568573	0.048256272329011675	7.802007993576368	0.012594254934365426	0.002015523612499237				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	move_shift	10	47616	0.006151966080500886	0.07823237396077926	12.716645855500175	0.01895906804320498	0.00257168710231781				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	move_shift	10	14592	0.006142374415204488	0.04906770367101514	7.988393470374536	0.012022778139659575	0.002039428800344467				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	move_shift	10	14592	0.006011578297356505	0.04719115553669772	7.850044231720191	0.012772276476697975	0.0023517869412899017				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	move_shift	10	47616	0.005893684245721399	0.07892053164817689	13.390695591720974	0.009866358538289382	0.0022999122738838196				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	move_shift	10	14592	0.005617136782551757	0.04671653419600097	8.316787716673431	0.012232916364742377	0.0023717284202575684				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	move_shift	10	4992	0.005494573034695844	0.027449314470905088	4.995713824818521	0.007681190481645254	0.0019691698253154755				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.2	move_shift	2	768	0.005469008935008103	0.002943919939003008	0.5382913017673916	0.005576567368469028	0.00043730903416872025				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	head	move_shift	2	1536	0.005437555823355352	0.004522042728747853	0.8316315042366659	0.005475929356676695	0.0006258091889321804				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	move_shift	10	4992	0.005231456808830166	0.02649950961235842	5.065416877308429	0.008153081930288731	0.002149820327758789				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.4	move_shift	2	1536	0.0048198457091561085	0.003225217284326055	0.6691536366401132	0.00505088996222954	0.00031572161242365837				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.4	other	2	295296	0.004805708124810584	0.1185858501486543	24.676040880724177	0.004806152336993247	0.0011179037392139435				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	attn_qkv_weight	4	1770240	0.0047166827159846976	0.33642165931377377	71.32590415158747	0.004774608480996272	0.0013469792902469635				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.6	other	2	1180416	0.004684560955475353	0.23095029508632103	49.30030738876061	0.004684629212445475	0.0011703111231327057				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	move_shift	10	1920	0.004504505992887583	0.01731099643628724	3.8430399390345014	0.00625891388768176	0.0038917064666748047				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	head	head	2	769000	0.004493919372668868	0.1985791304593086	44.188405263126825	0.00453366107379715	0.0012723281979560852				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	attn_qkv_weight	4	442752	0.004475182252226844	0.16648204116663906	37.201175680341926	0.004817111198947752	0.0012885704636573792				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	attn_proj_weight	2	147840	0.004426178407047345	0.07656733798982983	17.298746446351913	0.0045220040884129155	0.0010578297078609467				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	attn_qkv_weight	4	442752	0.004409558562262395	0.16828874566696517	38.16453354474148	0.004487577845291824	0.0013702940195798874				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	attn_qkv_weight	4	442752	0.004404429860446308	0.1670207429848622	37.92108133785509	0.004520869056610259	0.0013104286044836044				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	attn_qkv_weight	4	1770240	0.004379771882808623	0.325680932453664	74.36025006964839	0.004445149400480693	0.001401115208864212				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	attn_proj_weight	2	590592	0.004377523853788311	0.17161136101313096	39.202838578393674	0.004559029725875017	0.0014727413654327393				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	attn_qkv_weight	4	442752	0.00425579752745069	0.17165897492778642	40.3353246531476	0.004421610399278464	0.0013952180743217468				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	attn_qkv_weight	4	442752	0.004237490133420178	0.16701639560051393	39.41399043818211	0.004397393999486522	0.0013415981084108353				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.2	other	2	73920	0.004222625349220264	0.05480842173646579	12.979702721338167	0.004224090507793249	0.0014076530933380127				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	attn_proj_weight	2	147840	0.004206683584831217	0.07621971129807148	18.11871745545835	0.004295172071097999	0.0011387206614017487				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	mlp_weight	4	1181568	0.004163626347513045	0.2558599882044772	61.45123669834197	0.0050775269577795264	0.001374855637550354				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	attn_qkv_weight	4	442752	0.004155056609935281	0.1750896699407247	42.138937294395106	0.004677391339761597	0.001341305673122406				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	move_shift	10	1920	0.004127271142023079	0.015559109241185603	3.7698296782020817	0.009203830613061006	0.0022376179695129395				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	attn_qkv_weight	4	110784	0.004115693629729472	0.08474604275259927	20.590950244799856	0.004281541474806882	0.0013822317123413086				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	mlp_weight	4	4722432	0.004060982520057151	0.5424920580895205	133.58640560754884	0.004666467939308819	0.006550788879394531				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	attn_proj_weight	2	147840	0.004046283367378936	0.07528077292831217	18.604918660720706	0.004181950682242173	0.0011345446109771729				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	mlp_weight	4	1181568	0.00401536963001319	0.2506074275430249	62.41204437814152	0.004548591246564631	0.0013459175825119019				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	attn_proj_weight	2	147840	0.004006251527374315	0.0770857078684634	19.24135500273622	0.0041422719669567225	0.0009290724992752075				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	act_quant	9	1915	0.003921219273838443	0.017868402871636917	4.556848679912183	0.01114703161498263	0.0017527937889099121				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	mlp_weight	4	1181568	0.0039076078453232355	0.2517659327000831	64.42968247220752	0.004543599207688624	0.0018194913864135742				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	attn_proj_weight	2	147840	0.003904192709625114	0.07844050637343754	20.091351069852674	0.004015701998960392	0.0010413974523544312				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.4	act_quant	1	14	0.003855205389059149	0.0019160236697643995	0.49699652194976807	0.003855205389059149	0.0009309500455856323				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	mlp_weight	4	4722432	0.0038002560592777655	0.5190724360163741	136.58880557512308	0.004423786286688356	0.006038665771484375				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.6	act_quant	1	7	0.003790275307681271	0.0009801910491660237	0.25860682129859924	0.003790275307681271	0.0007231533527374268				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	attn_proj_weight	2	590592	0.003745425093907339	0.17238674063381867	46.02594800633957	0.004329804851043594	0.001853346824645996				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	attn_proj_weight	2	37056	0.003681421902753047	0.03824318007367537	10.388154654340568	0.0038535541118263736	0.001006782054901123				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	mlp_weight	4	1181568	0.003616521959685279	0.24604931458617832	68.03479069918058	0.004413661662720634	0.0019159317016601562				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	attn_proj_weight	2	147840	0.0036017447069694487	0.07715803128378575	21.42240429603003	0.0037507821512618414	0.001016685739159584				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	attn_qkv_weight	4	27744	0.003586834885089693	0.049706892170739966	13.858148970661912	0.004249513985457615	0.0023025665432214737				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	attn_qkv_weight	4	110784	0.0035355650021241737	0.081118706192319	22.943633095016708	0.003820349603034471	0.0018677711486816406				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	act_quant	9	1915	0.0034526916968694115	0.01722550932576823	4.989008819231315	0.010621470049242398	0.0015276521444320679				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	mlp_weight	4	1181568	0.0033715693773249756	0.25146485593957196	74.5839185842546	0.004320226133479953	0.006783127784729004				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	mlp_weight	4	1181568	0.0032737230077345084	0.26496510194972506	80.93693367573178	0.004055417323161671	0.013611793518066406				
