group_type	key	params	numel	rel_125	rel_250	rel_300	rel_500	corr_top1	drift_300_minus_250	drift_500_minus_250
module_kind	features.7.1.mlp.fc1.move_b4|move_shift	1	768	0.0019481739255413795	0.002207004494791226	0.002292894513297453	0.002604530232318208	-0.0059646913682631746	8.589001850622686e-05	0.0003975257375269819
module_kind	features.7.1.attn|relpos	1	4056	7.170316995875574e-05	0.00010674914954631404	0.00011838643643536227	0.00016276690930184574	-0.001073769960738724	1.1637286889048227e-05	5.60177597555317e-05
module_kind	features.7.1.attn.quan_a_v_fn|act_quant	1	768	0.0005531498821099908	0.0007272815683738706	0.0007907824354110721	0.001037386770323357	-0.0002753246730965656	6.350086703720145e-05	0.0003101052019494863
module_kind	features.0.0|other	2	4704	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.0.0.input_quant_fn|act_quant	2	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.0.0.lsqw_fn|weight_quant	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.0.0.move_b4|move_shift	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.0.0.move_aft|move_shift	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.0.2|other	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.norm1|norm	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn|relpos	1	507	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn|other	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.proj|attn_proj	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.proj.input_quant_fn|act_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.proj.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.proj.move_b4|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.proj.move_aft|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.quant_x_4_qkv.input_quant_fn|act_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.quant_x_4_qkv|act_quant	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.q|attn_qkv	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.k|attn_qkv	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.v|attn_qkv	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.qk_quant|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.v_quant|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.quan_a_qkx_fn|act_quant	1	147	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.quan_a_v_fn|act_quant	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.move_qkx_b4|move_shift	1	288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.move_qkx_aft|move_shift	1	288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.move_v_b4|move_v_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.move_v_aft|move_v_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.attn.quan_a_softmax_fn|softmax_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.norm2|norm	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc1|mlp	2	37248	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc1.input_quant_fn|act_quant	1	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc1.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc1.move_b4|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc1.move_aft|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc2|mlp	2	36960	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc2.input_quant_fn|act_quant	1	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc2.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc2.move_b4|move_shift	1	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.0.mlp.fc2.move_aft|move_shift	1	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.norm1|norm	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn|relpos	1	507	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn|other	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.proj|attn_proj	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.proj.input_quant_fn|act_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.proj.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.proj.move_b4|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.proj.move_aft|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.quant_x_4_qkv.input_quant_fn|act_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.quant_x_4_qkv|act_quant	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.q|attn_qkv	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.k|attn_qkv	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.v|attn_qkv	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.qk_quant|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.v_quant|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.quan_a_qkx_fn|act_quant	1	147	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.quan_a_v_fn|act_quant	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.move_qkx_b4|move_shift	1	288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.move_qkx_aft|move_shift	1	288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.move_v_b4|move_v_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.move_v_aft|move_v_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.attn.quan_a_softmax_fn|softmax_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.norm2|norm	2	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc1|mlp	2	37248	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc1.input_quant_fn|act_quant	1	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc1.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc1.move_b4|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc1.move_aft|move_shift	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc2|mlp	2	36960	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc2.input_quant_fn|act_quant	1	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc2.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc2.move_b4|move_shift	1	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.1.1.mlp.fc2.move_aft|move_shift	1	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.2.reduction|other	2	73920	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.2.reduction.input_quant_fn|act_quant	1	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.2.reduction.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.2.reduction.move_b4|move_shift	1	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.2.reduction.move_aft|move_shift	1	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.2.norm|norm	2	768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.norm1|norm	2	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn|relpos	1	1014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn|other	2	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.proj|attn_proj	2	37056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.proj.input_quant_fn|act_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.proj.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.proj.move_b4|move_shift	1	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.proj.move_aft|move_shift	1	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.quant_x_4_qkv.input_quant_fn|act_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.quant_x_4_qkv|act_quant	2	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.q|attn_qkv	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.k|attn_qkv	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.v|attn_qkv	2	37056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.qk_quant|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.v_quant|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.quan_a_qkx_fn|act_quant	1	294	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.quan_a_v_fn|act_quant	1	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.move_qkx_b4|move_shift	1	1152	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.move_qkx_aft|move_shift	1	1152	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.move_v_b4|move_v_shift	1	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.move_v_aft|move_v_shift	1	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.attn.quan_a_softmax_fn|softmax_quant	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.norm2|norm	2	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc1|mlp	2	148224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc1.input_quant_fn|act_quant	1	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc1.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc1.move_b4|move_shift	1	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc1.move_aft|move_shift	1	192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc2|mlp	2	147648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc2.input_quant_fn|act_quant	1	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc2.statsq_fn|weight_quant	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc2.move_b4|move_shift	1	768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.0.mlp.fc2.move_aft|move_shift	1	768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.1.norm1|norm	2	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
module_kind	features.3.1.attn|relpos	1	1014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.7.1.mlp.fc2.input_quant_fn.s	1	7	0.00016610466357305033	0.00020952810394231063	0.0002295167745081799	0.00017802433768475596	-0.37408173734866834	1.998867056586927e-05	-3.150376625755467e-05
param	features.7.1.mlp.fc1.input_quant_fn.s	1	7	4.989687326452292e-05	0.0001471406633509698	0.0001804724789765187	0.00016422634409297873	-0.2051813301304262	3.3331815625548894e-05	1.7085680742008922e-05
param	features.5.5.attn.move_v_aft.bias	1	384	0.012744270134764587	0.015787483646352976	0.01661333271654586	0.016621331570447647	-0.13939598412014265	0.0008258490701928828	0.000833847924094671
param	features.5.5.attn.proj.move_aft.bias	1	384	0.010299019328183402	0.012693303283186576	0.013348825136441955	0.013419339282295637	-0.13559324723238195	0.0006555218532553787	0.000726035999109061
param	features.5.5.attn.proj.move_b4.bias	1	384	0.010611135941811158	0.013080326397220935	0.013749727930124876	0.013872901136575288	-0.13052807655246068	0.0006694015329039415	0.0007925747393543528
param	features.5.5.attn.v.bias	1	384	0.00044808413962884366	0.0005568079815443651	0.0005848706330693133	0.0005888804372878526	-0.12653249357574758	2.8062651524948172e-05	3.2072455743487505e-05
param	features.5.5.attn.move_v_b4.bias	1	384	0.011210338353537295	0.013931174136205182	0.014632287523851387	0.014733089605562568	-0.1262901258144063	0.0007011133876462048	0.0008019154693573866
param	features.5.5.attn.quan_a_softmax_fn.s	1	49	0.0027305832135216925	0.0032912725347976953	0.003647683812735479	0.004362225360864071	-0.08885175159219388	0.0003564112779377835	0.001070952826066376
param	features.7.1.attn.quant_x_4_qkv.move_aft.bias	1	768	0.0043152757273456155	0.004543013298423289	0.00477609776494547	0.005324279425453457	-0.08005537631420663	0.00023308446652218085	0.0007812661270301677
param	features.5.5.mlp.fc2.move_aft.bias	1	1536	0.002329187194290646	0.0026551164628252568	0.0028050892023848387	0.003103867160861366	-0.07645865857972936	0.00014997273955958193	0.0004487506980361093
param	features.5.5.attn.proj.bias	1	384	0.00021222172757223872	0.000261691553672301	0.00027950011437615836	0.0003138427015859097	-0.06830216191404903	1.780856070385733e-05	5.215114791360867e-05
param	features.7.1.norm1.bias	1	768	0.0002086751401757997	0.00022038232942555805	0.00023078255481997454	0.00025925551692142245	-0.055255069558963	1.0400225394416492e-05	3.887318749586441e-05
param	features.7.1.attn.quant_x_4_qkv.move_b4.bias	1	768	0.004295409961703585	0.004535944764950549	0.004749971084352061	0.005336104058230632	-0.05523549795793006	0.00021402631940151216	0.0008001592932800825
param	features.7.1.attn.proj.input_quant_fn.s	1	49	0.0005329435742700164	0.0008975862161286091	0.00103624503187834	0.0013649045354749583	-0.05134214519152301	0.00013865881574973084	0.00046731831934634926
param	features.5.5.attn.quan_a_v_fn.s	1	384	0.0004635812531336241	0.0006409051551716265	0.0007047091376132087	0.0008536687833277267	-0.05083717636681053	6.380398244158216e-05	0.0002127636281561002
param	features.7.1.norm1.weight	1	768	0.0001357599510169999	0.00017741438554504904	0.00019459809275925675	0.00023807008395011612	-0.04737386350219964	1.7183707214207702e-05	6.065569840506708e-05
param	features.5.5.mlp.fc1.bias	1	1536	9.105583232655256e-05	0.00011248414511115167	0.00011849958599080896	0.00013195034041336997	-0.0450831732232979	6.015440879657288e-06	1.9466195302218306e-05
param	features.7.1.norm2.weight	1	768	3.098287760849057e-05	4.2741184252661905e-05	4.7752028884636476e-05	6.129720021394e-05	-0.04124246456618756	5.010844631974572e-06	1.8556015961278092e-05
param	features.5.5.attn.quant_x_4_qkv.input_quant_fn.s	1	49	0.0005307940529706316	0.0006781767697106678	0.0007673240213037264	0.00104133979478215	-0.033561891564854486	8.91472515930586e-05	0.00036316302507148233
param	features.7.1.attn.proj.move_b4.bias	1	768	0.005404869057918378	0.005928785576896646	0.006199170644665416	0.007021129085627339	-0.032176699722000525	0.00027038506776877035	0.001092343508730693
param	features.7.1.attn.v.bias	1	768	0.00038134885272473966	0.00042153310939658216	0.0004406693584567791	0.0005000776604282979	-0.028274349378979026	1.9136249060196947e-05	7.854455103171575e-05
param	features.7.1.attn.move_v_b4.bias	1	768	0.00583237222827677	0.006446766806764914	0.006739374270011456	0.007648309106460524	-0.02820823480338741	0.0002926074632465421	0.0012015422996956102
param	features.5.5.mlp.fc2.move_b4.bias	1	1536	0.0011817151573773614	0.001411555809785241	0.0014949900078841218	0.0017469512448437022	-0.025838105125684047	8.34341980988809e-05	0.0003353954350584613
param	features.5.5.attn.v.weight	1	147456	0.0015683792286451405	0.002109570470642267	0.0022874059292854196	0.0028233086027632877	-0.02384439817949087	0.00017783545864315242	0.0007137381321210205
param	features.5.5.attn.proj.weight	1	147456	0.0015675126164951803	0.002083908088172442	0.00225115831194332	0.002758085783619361	-0.022968857763912134	0.000167250223770878	0.000674177695446919
param	features.7.1.attn.move_v_aft.bias	1	768	0.006679994838145718	0.007360424881628466	0.007653741557815852	0.008599715229223138	-0.02224603026661667	0.00029331667618738566	0.0012392903475946715
param	features.5.5.attn.move_qkx_aft.bias	1	4608	0.0017540061356655005	0.002376093229111426	0.0025859243609860686	0.003235620057836192	-0.021791438183546775	0.00020983113187464245	0.0008595268287247657
param	features.5.5.mlp.fc2.weight	1	589824	0.0009853212265129364	0.001325004607696331	0.0014368591881710841	0.0017839667421825636	-0.02107131866308468	0.00011185458047475311	0.0004589621344862325
param	features.5.5.mlp.fc1.move_aft.bias	1	384	0.0031570970166170235	0.004124307627171239	0.004251101135034457	0.004516682393957764	-0.01950484207645474	0.00012679350786321767	0.0003923747667865249
param	features.7.1.attn.move_qkx_aft.bias	1	18432	0.0016736871756269326	0.002303107634046388	0.0025032942044351946	0.0031310639287612974	-0.01934699671924794	0.0002001865703888067	0.0008279562947149095
param	features.7.1.attn.move_qkx_b4.bias	1	18432	0.0017071558096372623	0.002359292093216884	0.0025754796195079526	0.0032613519921234186	-0.019069966797924633	0.00021618752629106851	0.0009020598989065345
param	features.5.5.mlp.fc1.weight	1	589824	0.0013635651886676242	0.001833964017911462	0.001983231821326158	0.0024547871322198496	-0.01860168882985897	0.0001492678034146959	0.0006208231143083876
param	features.7.1.attn.q.weight	1	589824	0.0013932165115082946	0.0018648127398261985	0.0020182949056165153	0.0025091614041350997	-0.017930523484647798	0.00015348216579031673	0.0006443486643089012
param	features.5.5.attn.move_qkx_b4.bias	1	4608	0.0018029416648330928	0.0024675763405846937	0.0026826555566662035	0.003370465209981792	-0.017827277241101582	0.00021507921608150985	0.0009028888693970983
param	features.7.1.attn.k.weight	1	589824	0.0013783831958496446	0.0018501114876489462	0.002001011656142573	0.0024829313398568535	-0.01772960624222507	0.00015090016849362686	0.0006328198522079073
param	features.7.1.mlp.fc1.weight	1	2359296	0.0014519777060835078	0.0019340742875284653	0.002079417119709883	0.0025378473607492224	-0.017704476170647	0.00014534283218141787	0.0006037730732207571
param	features.7.1.attn.quant_x_4_qkv.input_quant_fn.s	1	49	0.0006576200563874083	0.001061998311602759	0.0012166433393434315	0.0017317762305776273	-0.016759314370313968	0.00015464502774067252	0.0006697779189748683
param	features.5.5.norm2.bias	1	384	0.00021771035992844073	0.0002837278641124382	0.00029494846989956306	0.0003245466275967209	-0.01664079464347149	1.1220605787124881e-05	4.0818763484282714e-05
param	features.5.5.mlp.fc1.move_b4.bias	1	384	0.0021119144091990933	0.002752345996943777	0.0028610951448162533	0.0031480061498519053	-0.016604475955629725	0.00010874914787247641	0.00039566015290812837
param	features.7.1.attn.proj.weight	1	589824	0.001458351692061415	0.0019280774509067514	0.002063859138070921	0.002501751502799768	-0.014831943299378201	0.0001357816871641695	0.0005736740518930165
param	features.7.1.attn.quan_a_qkx_fn.s	1	1176	0.0007578780313190861	0.0010369826395168996	0.0011328891593489069	0.0014528889989836313	-0.014783082214291607	9.590651983200729e-05	0.00041590635946673173
param	features.5.5.norm2.weight	1	384	7.16392373677965e-05	9.659425976924076e-05	0.00010336253671043825	0.0001250104612744444	-0.014296752486602043	6.768276941197487e-06	2.841620150520363e-05
param	features.5.5.attn.relative_position_bias_table	1	2028	7.676257541052219e-05	0.00010323111912027971	0.00011223465863458541	0.00014238386385236645	-0.014253581908341308	9.003539514305703e-06	3.9152744732086743e-05
param	features.5.5.attn.quan_a_qkx_fn.s	1	588	0.0008324069929464009	0.0011509598749538338	0.0012395209031061092	0.0015245902253220778	-0.014231848584337209	8.856102815227545e-05	0.000373630350368244
param	features.5.5.attn.q.weight	1	147456	0.0013334574496762439	0.0018134353952950395	0.0019674609158544117	0.002478640159051479	-0.014110015981590897	0.0001540255205593722	0.0006652047637564394
param	features.7.1.mlp.fc2.weight	1	2359296	0.001149429286352099	0.0015132698870331605	0.0016215559109840415	0.001975813610629361	-0.014083800403786524	0.00010828602395088096	0.0004625437235962007
param	features.7.1.attn.v.weight	1	589824	0.0015451194546262197	0.0020411827765240325	0.002188711959431636	0.002677996473399515	-0.01280929804967952	0.00014752918290760354	0.0006368136968754826
param	features.5.5.attn.k.weight	1	147456	0.0013631827966510163	0.0018559248582245213	0.0020090809680833174	0.0025267689319497747	-0.011808398056571707	0.0001531561098587961	0.0006708440737252534
param	features.7.1.attn.proj.move_aft.bias	1	768	0.004578086421799261	0.0050473698433877705	0.005252110722620076	0.005985137426498605	-0.010951328339904254	0.00020474087923230515	0.0009377675831108347
param	features.7.1.mlp.fc1.move_aft.bias	1	768	0.002054932392814082	0.002336650432805089	0.0024474329540187943	0.0028483318963556095	-0.008473799600841565	0.00011078252121370525	0.0005116814635505204
param	features.7.1.mlp.fc1.bias	1	3072	8.289168331257374e-05	9.64980132919108e-05	9.916343561794335e-05	0.00010775677742264882	-0.007119243794705257	2.6654223260325598e-06	1.125876413073802e-05
param	features.5.5.mlp.fc2.input_quant_fn.s	1	14	0.0005190310675625239	0.0008461966875089519	0.0010101164719255413	0.0016272442474713196	-0.006886047170677891	0.0001639197844165894	0.0007810475599623677
param	features.7.1.norm2.bias	1	768	9.083609266709258e-05	0.00010290103106613868	0.00010691605638813539	0.00012146511519946844	-0.006129576836507549	4.015025321996705e-06	1.856408413332976e-05
param	features.7.1.mlp.fc1.move_b4.bias	1	768	0.0019481739255413795	0.002207004494791226	0.002292894513297453	0.002604530232318208	-0.0059646913682631746	8.589001850622686e-05	0.0003975257375269819
param	features.5.5.norm1.weight	1	384	9.460317087262535e-05	0.00012119331959579589	0.00013087793687501634	0.00016753091135396914	-0.0028935291028486065	9.684617279220452e-06	4.633759175817325e-05
param	features.7.1.attn.relative_position_bias_table	1	4056	7.170316995875574e-05	0.00010674914954631404	0.00011838643643536227	0.00016276690930184574	-0.001073769960738724	1.1637286889048227e-05	5.60177597555317e-05
param	features.7.1.attn.quan_a_v_fn.s	1	768	0.0005531498821099908	0.0007272815683738706	0.0007907824354110721	0.001037386770323357	-0.0002753246730965656	6.350086703720145e-05	0.0003101052019494863
param	features.0.0.weight	1	4608	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.0.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.0.input_quant_fn.s	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.0.input_quant_fn.signed	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.0.lsqw_fn.s	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.0.move_b4.bias	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.0.move_aft.bias	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.2.weight	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.0.2.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.norm1.weight	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.norm1.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.relative_position_bias_table	1	507	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.q_bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.k_bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.proj.weight	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.proj.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.proj.input_quant_fn.s	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.proj.statsq_fn.clip_val	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.proj.move_b4.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.proj.move_aft.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.quant_x_4_qkv.input_quant_fn.s	1	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.quant_x_4_qkv.move_b4.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.quant_x_4_qkv.move_aft.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.q.weight	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.k.weight	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.v.weight	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.v.bias	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.qk_quant.clip_val	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.v_quant.clip_val	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.quan_a_qkx_fn.s	1	147	0.0	0.0	0.0	0.0	0.0	0.0	0.0
param	features.1.0.attn.quan_a_v_fn.s	1	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
