run	global_block	stage	block	head	mean_js	mean_cosine_distance	mean_topk_overlap_change	mean_entropy_delta	oscillation_score	spike_score	reversal_score	late_window_score	post_peak_drop_score	acc_up_corr	acc_down_corr	harmful_score	beneficial_score	custom_subset_token	stage_block_head
original	8	2	4	3	0.003780785489143459	0.010969587858595475	0.23979591836734693	0.0011001986480057013	0.25465631157988644	0.9999999999960733	0.0	0.25465631157988644	0.0	0.0	0.0	0.7974385719233456	0.2439607464935308	8:3	2:4:3
original	8	2	4	4	0.0006421771311037651	0.002302303309500875	0.16326530612244897	0.00041539512500010645	0.16625132607555362	0.9999999999939849	0.0	0.16625132607555362	0.0	0.0	0.0	0.6941815488532401	0.15926877038038012	8:4	2:4:4
original	8	2	4	5	0.0035178362452338756	0.006376524333365996	0.09183673469387756	0.008511674784899448	0.10258226275096737	0.9999999999902517	0.0	0.10258226275096737	0.0	0.0	0.0	0.6198160828882563	0.09827380771542657	8:5	2:4:5
original	8	2	4	6	0.002409059226934707	0.007530446626138998	0.19387755102040816	0.00040817487994848634	0.2038578743614767	0.9999999999950946	0.0	0.2038578743614767	0.0	0.0	0.0	0.7381059972517534	0.19529584363829436	8:6	2:4:6
original	8	2	4	7	0.002944105872702386	0.008941333518903472	0.19387755102040816	0.0010168641212295881	0.20586467682413698	0.9999999999951424	0.0	0.20586467682413698	0.0	0.0	0.0	0.7404499425281645	0.19721836039752288	8:7	2:4:7
original	8	2	4	8	0.001397936752243646	0.0029927448574811333	0.09183673469387756	0.000140264902800169	0.09624144279388235	0.9999999999896094	0.0	0.09624144279388235	0.0	0.0	0.0	0.6124100051780599	0.09219930219653913	8:8	2:4:8
original	8	2	4	9	0.0015567623041196398	0.00445242947220803	0.3520408163265306	0.0018627505248671739	0.358236283155345	0.9999999999972086	0.0	0.358236283155345	0.0	0.0	0.0	0.9184199787240496	0.34319035926281993	8:9	2:4:9
original	8	2	4	10	0.0023937807818661195	0.005703271240615981	0.1377551020408163	0.003527879840535153	0.14620494204735193	0.9999999999931602	0.0	0.14620494204735193	0.0	0.0	0.0	0.6707673723078882	0.1400643344813629	8:10	2:4:10
original	8	2	4	11	0.0038138466146044507	0.009091843795090093	0.1683673469387755	0.0032204349458537784	0.18159508084305542	0.9999999999944932	0.0	0.18159508084305542	0.0	0.0	0.0	0.7121030544219364	0.1739680874476468	8:11	2:4:11
original	9	2	5	0	0.004625559573550684	0.008898763257046194	0.19387755102040816	0.0046245613883062475	0.20786432998983564	0.9999999999951892	0.0	0.20786432998983564	0.0	0.0	0.0	0.742785537425724	0.1991340281302622	9:0	2:5:0
original	9	2	5	1	0.0037805584907141853	0.0066616227994305	0.14795918367346939	0.007819856912965495	0.15918335065491063	0.9999999999937179	0.0	0.15918335065491063	0.0	0.0	0.0	0.6859261535617955	0.15249764992740414	9:1	2:5:1
original	9	2	5	2	0.004016276521294137	0.0024993476781938195	0.11734693877551021	0.013571996327627733	0.12521976260776094	0.9999999999920139	0.0	0.12521976260776094	0.0	0.0	0.0	0.6462566827218725	0.11996053257823477	9:2	2:5:2
original	9	2	5	3	0.00433579229986536	0.009560206377745795	0.22448979591836735	0.007690247729915889	0.2391548193689701	0.9999999999958186	0.0	0.2391548193689701	0.0	0.0	0.0	0.7793328290208679	0.22911031695547296	9:3	2:5:3
original	9	2	5	4	0.0024546136919696027	0.0033224294755501704	0.07142857142857142	0.00133989010235247	0.07733960360632644	0.9999999999870699	0.0	0.07733960360632644	0.0	0.0	0.0	0.5903326570057247	0.07409134025486061	9:4	2:5:4
original	9	2	5	5	0.001459542855359363	0.003590059177253302	0.1326530612244898	0.0021880314600553064	0.137921466403108	0.9999999999927495	0.0	0.137921466403108	0.0	0.0	0.0	0.6610922727552058	0.13212876481417726	9:5	2:5:5
original	9	2	5	6	0.003817772137749108	0.009841121356329086	0.16326530612244897	0.00846371784637645	0.1777705714011648	0.9999999999943747	0.0	0.1777705714011648	0.0	0.0	0.0	0.707636027393749	0.1703042074023156	9:6	2:5:6
original	9	2	5	7	0.004791365538406971	0.010942504543820952	0.17857142857142858	0.0002589238121259996	0.1943311910348691	0.9999999999948541	0.0	0.1943311910348691	0.0	0.0	0.0	0.7269788311261554	0.1861692810114043	9:7	2:5:7
original	9	2	5	8	0.0029939721393674595	0.004006867300213157	0.02040816326530612	0.0007540321079866352	0.027484405915685402	0.9999999999636158	0.0	0.027484405915685402	0.0	0.0	0.0	0.5321017860913285	0.02633006086722657	9:8	2:5:8
original	9	2	5	9	0.004152565647265163	0.008513677312969037	0.1683673469387755	0.008514242500969882	0.18188501414910668	0.999999999994502	0.0	0.18188501414910668	0.0	0.0	0.0	0.7124416965234088	0.1742458435548439	9:9	2:5:9
original	9	2	5	10	0.004059637138539398	0.008288428866195185	0.16326530612244897	0.000366835778271124	0.17565005570501066	0.9999999999943068	0.0	0.17565005570501066	0.0	0.0	0.0	0.705159265060607	0.16827275336539993	9:10	2:5:10
original	9	2	5	11	0.0027271256130284886	0.005326963636352766	0.17857142857142858	0.004765312775353525	0.18710204909834519	0.9999999999946553	0.0	0.18710204909834519	0.0	0.0	0.0	0.718535193344196	0.1792437630362144	9:11	2:5:11
original	10	3	0	0	0.01567822340956463	0.020742984908896367	0.17857142857142858	0.02201797234170355	0.21719443412405992	0.9999999999953958	0.0	0.21719443412405992	0.0	0.0	0.0	0.7536830990546012	0.20807226789084907	10:0	3:0:0
original	10	3	0	1	0.015478914853196149	0.018565765390339495	0.15306122448979592	0.006656550314286136	0.18777155976476018	0.9999999999946744	0.0	0.18777155976476018	0.0	0.0	0.0	0.7193171818025783	0.17988515425463994	10:1	3:0:1
original	10	3	0	2	0.024464214338235736	0.026027326533858863	0.0663265306122449	0.03157152368173488	0.119975223852513	0.9999999999916649	0.0	0.119975223852513	0.0	0.0	0.0	0.6401310614555684	0.11493626445070726	10:2	3:0:2
original	10	3	0	3	0.018175492442906085	0.025512286383932326	0.14285714285714285	0.01963743851680322	0.1885086655356616	0.9999999999946951	0.0	0.1885086655356616	0.0	0.0	0.0	0.7201781213430015	0.1805913015831635	10:3	3:0:3
original	10	3	0	4	0.0164409968582937	0.02212291768024055	0.14285714285714285	0.04899000556453137	0.18632005795213025	0.9999999999946328	0.0	0.18632005795213025	0.0	0.0	0.0	0.7176218276854057	0.17849461551814047	10:4	3:0:4
original	10	3	0	5	0.02354980604776332	0.0175928782254261	0.07142857142857142	0.055363231376555966	0.11810757883941644	0.9999999999915331	0.0	0.11810757883941644	0.0	0.0	0.0	0.6379496520802057	0.11314706052816076	10:5	3:0:5
original	10	3	0	6	0.019640458548574165	0.025233309796039105	0.07653061224489796	0.033004200438479625	0.12470480063335919	0.999999999991981	0.0	0.12470480063335919	0.0	0.0	0.0	0.6456552071357547	0.11946719900675791	10:6	3:0:6
original	10	3	0	7	0.00557176136583378	0.014544824877583462	0.1326530612244898	0.0065361704664170794	0.15342326451454877	0.999999999993482	0.0	0.15342326451454877	0.0	0.0	0.0	0.679198372949735	0.14697948740493746	10:7	3:0:7
original	10	3	0	8	0.015517785118568585	0.016259346586771972	0.15816326530612246	0.011557200443448767	0.1910961170558079	0.999999999994767	0.0	0.1910961170558079	0.0	0.0	0.0	0.7232002647185684	0.18307008013946366	10:8	3:0:8
original	10	3	0	9	0.003931017251070245	0.008925266709578827	0.08673469387755102	0.016136639481876713	0.10120464178638776	0.999999999990119	0.0	0.10120464178638776	0.0	0.0	0.0	0.618207021601561	0.09695404683135932	10:9	3:0:9
original	10	3	0	10	0.020988150553456264	0.024088825024082827	0.09183673469387756	0.010243642133557884	0.1379380744847724	0.9999999999927504	0.0	0.1379380744847724	0.0	0.0	0.0	0.6611116709945902	0.13214467535641175	10:10	3:0:10
original	10	3	0	11	0.017244040569255274	0.0175828102792156	0.0663265306122449	0.061668391698971536	0.10732022063061293	0.999999999990682	0.0	0.10732022063061293	0.0	0.0	0.0	0.6253500176918976	0.10281277136412702	10:11	3:0:11
original	10	3	0	12	0.013152704161907933	0.019214016552296154	0.14285714285714285	0.03592113183062251	0.1788159767544092	0.9999999999944076	0.0	0.1788159767544092	0.0	0.0	0.0	0.7088570608463549	0.1713057057307237	10:12	3:0:12
original	10	3	0	13	0.020627811569210064	0.025340622295257575	0.08673469387755102	0.08019792424222594	0.14072292016624124	0.9999999999928938	0.0	0.14072292016624124	0.0	0.0	0.0	0.6643643707506176	0.13481255751925889	10:13	3:0:13
original	10	3	0	14	0.00669577822229522	0.013532460999977736	0.08163265306122448	0.008994470094970008	0.10276033929299444	0.9999999999902686	0.0	0.10276033929299444	0.0	0.0	0.0	0.6200240762893524	0.0984444050426885	10:14	3:0:14
original	10	3	0	15	0.012757650768229387	0.013681760161680212	0.0663265306122449	0.03549223349670427	0.09631516489182493	0.9999999999896173	0.0	0.09631516489182493	0.0	0.0	0.0	0.6124961125884608	0.09226992796636813	10:15	3:0:15
original	10	3	0	16	0.015359172971398816	0.018234385704838707	0.12244897959183673	0.038389915183580925	0.15988152978643233	0.9999999999937453	0.0	0.15988152978643233	0.0	0.0	0.0	0.6867416267874266	0.15316650553540193	10:16	3:0:16
original	10	3	0	17	0.017251538188737363	0.02206371798959028	0.16326530612244897	0.05216572798964769	0.20779713509974138	0.9999999999951876	0.0	0.20779713509974138	0.0	0.0	0.0	0.7427070537940931	0.1990696554255519	10:17	3:0:17
original	10	3	0	18	0.010282164087346602	0.022033007262097337	0.08673469387755102	0.02928358603964476	0.12197822383095944	0.9999999999918018	0.0	0.12197822383095944	0.0	0.0	0.0	0.6424705654304622	0.11685513843005894	10:18	3:0:18
original	10	3	0	19	0.012432606146117665	0.01421911977111201	0.04591836734693878	0.03126133127733155	0.07569622639190161	0.9999999999867892	0.0	0.07569622639190161	0.0	0.0	0.0	0.5884131924191363	0.07251698488344163	10:19	3:0:19
original	10	3	0	20	0.011707363613789785	0.01627883761621063	0.1326530612244898	0.035711772585613755	0.1642104397130516	0.9999999999939102	0.0	0.1642104397130516	0.0	0.0	0.0	0.6917977935818004	0.15731360124510319	10:20	3:0:20
original	10	3	0	21	0.0054056444472286025	0.015377930681781504	0.20918367346938777	0.004112072949099321	0.2303784558933078	0.9999999999956593	0.0	0.2303784558933078	0.0	0.0	0.0	0.7690820364812146	0.2207025607457885	10:21	3:0:21
original	10	3	0	22	0.018103449005833393	0.018281629759136497	0.10714285714285714	0.036095061455194255	0.14713744205334645	0.9999999999932035	0.0	0.14713744205334645	0.0	0.0	0.0	0.6718565323149114	0.14095766948710567	10:22	3:0:22
original	10	3	0	23	0.01676688685921592	0.01975006648566302	0.14795918367346939	0.02669479920073936	0.18714561693842224	0.9999999999946565	0.0	0.18714561693842224	0.0	0.0	0.0	0.7185860805814066	0.17928550102700822	10:23	3:0:23
original	11	3	1	0	0.0008913245566291361	0.002918320830913146	0.09183673469387756	0.0032394621727798167	0.09597032629869781	0.99999999998958	0.0	0.09597032629869781	0.0	0.0	0.0	0.6120933411116696	0.09193957259415235	11:0	3:1:0
