run	ckpt_a	ckpt_b	acc_a	acc_b	acc_delta	global_block	stage	block	head	js_divergence	cosine_distance	topk_overlap_change	entropy_a	entropy_b	entropy_delta	oscillation_score
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	22	0.018103449005833393	0.018281629759136497	0.10714285714285714	3.1936782891165514	3.2297733505717456	0.036095061455194255	0.14713744205334645
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	23	0.01676688685921592	0.01975006648566302	0.14795918367346939	3.1812789837524047	3.207973782953144	0.02669479920073936	0.18714561693842224
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	0	0.0008913245566291361	0.002918320830913146	0.09183673469387756	3.4198127302516945	3.4230521924244743	0.0032394621727798167	0.09597032629869781
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	1	0.007508962507005976	0.018155633366057078	0.15816326530612246	3.586302058838269	3.602768665724582	0.016466606886313073	0.18547452186781682
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	2	0.0075468261990768145	0.013516563936403214	0.09183673469387756	3.492663206823689	3.507411742533857	0.014748535710167765	0.11437497840037436
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	3	0.010130504581633155	0.01844698046701365	0.12755102040816327	3.473877261708129	3.4930969580602915	0.019219696352162696	0.15805047509202633
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	4	0.00732614116725187	0.01787885020992841	0.05612244897959184	3.5859182798174327	3.6039934815119046	0.018075201694471854	0.0831349605262193
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	5	0.0027810428291962785	0.007348040500103292	0.22959183673469388	3.487731079095168	3.491813346422632	0.004082267327464084	0.24012914679673986
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	6	0.009603642373626983	0.012894228056586576	0.11224489795918367	3.3010705461379355	3.3179881923335706	0.016917646195635072	0.13643453300896072
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	7	0.005669326637171162	0.01578789936908065	0.17346938775510204	3.6161335154659304	3.6342407147048132	0.01810719923888282	0.19673733368524213
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	8	0.009457641999123186	0.01866116644332383	0.16326530612244897	3.4465889888578753	3.4578062436443378	0.011217254786462405	0.19250584004354224
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	9	0.006812439432175963	0.011003024783760473	0.0663265306122449	3.343437175677861	3.3713226276373076	0.027885451959446694	0.08693054002412601
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	10	0.006216658339293569	0.015770916320117623	0.12755102040816327	3.6203122052303733	3.6170818661251247	0.003230339105248614	0.14986162897809932
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	11	0.008047470313497776	0.014406791119199402	0.15816326530612246	3.4754104523555265	3.4941389951294557	0.018728542773929213	0.18249038101621257
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	12	0.006222172133286318	0.010243828954148215	0.11734693877551021	3.3882610395243753	3.400762463134091	0.012501423609715623	0.1350630822239163
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	13	0.007770386581353157	0.01514101887139574	0.11224489795918367	3.496882960159388	3.5220754616519176	0.02519250149252983	0.13767555356118555
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	14	0.0050214996752818855	0.011231677463215406	0.1377551020408163	3.5054537470119134	3.5187988247833575	0.013345077771444114	0.155342786956458
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	15	0.0068524595134510854	0.014029381726656465	0.1377551020408163	3.5864691799302246	3.602883219833062	0.016414039902837185	0.1602783472712076
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	16	0.005750297810103936	0.012115613035263095	0.14285714285714285	3.585675553639256	3.589893126098271	0.0042175724590149954	0.16114481094841138
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	17	0.004931033514001279	0.010948034090465297	0.11734693877551021	3.5237010480630397	3.5263096899397053	0.0026086418766655406	0.13348687056764333
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	18	0.009305407436518368	0.02120025217752719	0.10204081632653061	3.5507594439096946	3.585154683234385	0.03439523932469024	0.1359859998730452
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	19	0.00938888730347909	0.013209652540744576	0.08163265306122448	3.327484875884763	3.3587482384327587	0.031263362547995666	0.10735752916024771
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	20	0.008874939183107436	0.017559493453362163	0.10714285714285714	3.4749273913607244	3.4780255264621305	0.0030981351014061076	0.13388710328946735
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	21	0.008151087828999181	0.013199117529870352	0.11734693877551021	3.3243651155468004	3.367590990221908	0.04322587467510752	0.1430197316018905
original	48	49	80.598	80.514	-0.08400000000000318	11	3	1	22	0.006261332335984188	0.012394405380617424	0.12244897959183673	3.4563878035246485	3.4734245612953925	0.017036757770743982	0.14280839308551274
