group_type	key	cmp	params	numel	best_delta_l2	cmp_delta_l2	cmp_over_best	delta_cosine_to_best	extra_l2_vs_best	extra_over_best	best_top1	cmp_top1	delta_top1_vs_best
param	features.5.5.mlp.fc1.move_b4.bias	movev_damp	1	384	0.0033496278680285336	0.0033247214997142436	0.9925644372164395	0.9674460174926653	0.0008518796256108943	0.25432067655690926	80.554	80.51	-0.04399999999999693
param	features.5.5.mlp.fc2.input_quant_fn.s	movev_damp	1	14	0.0016973114931037355	0.0017020787690249747	1.0028087218761015	0.9896118053177282	0.00024504073335532154	0.14436992523230693	80.554	80.51	-0.04399999999999693
param	features.0.0.weight	highdrift_damp	1	4608	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.weight	movev_damp	1	4608	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.input_quant_fn.s	highdrift_damp	1	3	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.input_quant_fn.s	movev_damp	1	3	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.input_quant_fn.signed	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.input_quant_fn.signed	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.lsqw_fn.s	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.lsqw_fn.s	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.move_b4.bias	highdrift_damp	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.move_b4.bias	movev_damp	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.move_aft.bias	highdrift_damp	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.0.move_aft.bias	movev_damp	1	50176	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.2.weight	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.2.weight	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.2.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.0.2.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm1.weight	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm1.weight	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm1.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm1.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.relative_position_bias_table	highdrift_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.relative_position_bias_table	movev_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.q_bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.q_bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.k_bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.k_bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.input_quant_fn.s	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.input_quant_fn.s	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.statsq_fn.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.statsq_fn.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.move_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.move_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.move_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.proj.move_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quant_x_4_qkv.input_quant_fn.s	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quant_x_4_qkv.input_quant_fn.s	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quant_x_4_qkv.move_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quant_x_4_qkv.move_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quant_x_4_qkv.move_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quant_x_4_qkv.move_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.q.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.q.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.k.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.k.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.v.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.v.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.v.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.v.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.qk_quant.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.qk_quant.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.v_quant.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.v_quant.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quan_a_qkx_fn.s	highdrift_damp	1	147	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quan_a_qkx_fn.s	movev_damp	1	147	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quan_a_v_fn.s	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quan_a_v_fn.s	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_qkx_b4.bias	highdrift_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_qkx_b4.bias	movev_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_qkx_aft.bias	highdrift_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_qkx_aft.bias	movev_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_v_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_v_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_v_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.move_v_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quan_a_softmax_fn.s	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.attn.quan_a_softmax_fn.s	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm2.weight	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm2.weight	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm2.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.norm2.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.weight	highdrift_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.weight	movev_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.bias	highdrift_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.bias	movev_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.input_quant_fn.s	highdrift_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.input_quant_fn.s	movev_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.statsq_fn.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.statsq_fn.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.move_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.move_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.move_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc1.move_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.weight	highdrift_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.weight	movev_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.input_quant_fn.s	highdrift_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.input_quant_fn.s	movev_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.statsq_fn.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.statsq_fn.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.move_b4.bias	highdrift_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.move_b4.bias	movev_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.move_aft.bias	highdrift_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.0.mlp.fc2.move_aft.bias	movev_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm1.weight	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm1.weight	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm1.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm1.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.relative_position_bias_table	highdrift_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.relative_position_bias_table	movev_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.q_bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.q_bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.k_bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.k_bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.input_quant_fn.s	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.input_quant_fn.s	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.statsq_fn.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.statsq_fn.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.move_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.move_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.move_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.proj.move_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quant_x_4_qkv.input_quant_fn.s	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quant_x_4_qkv.input_quant_fn.s	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quant_x_4_qkv.move_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quant_x_4_qkv.move_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quant_x_4_qkv.move_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quant_x_4_qkv.move_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.q.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.q.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.k.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.k.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.v.weight	highdrift_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.v.weight	movev_damp	1	9216	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.v.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.v.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.qk_quant.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.qk_quant.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.v_quant.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.v_quant.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quan_a_qkx_fn.s	highdrift_damp	1	147	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quan_a_qkx_fn.s	movev_damp	1	147	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quan_a_v_fn.s	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quan_a_v_fn.s	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_qkx_b4.bias	highdrift_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_qkx_b4.bias	movev_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_qkx_aft.bias	highdrift_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_qkx_aft.bias	movev_damp	1	288	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_v_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_v_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_v_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.move_v_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quan_a_softmax_fn.s	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.attn.quan_a_softmax_fn.s	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm2.weight	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm2.weight	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm2.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.norm2.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.weight	highdrift_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.weight	movev_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.bias	highdrift_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.bias	movev_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.input_quant_fn.s	highdrift_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.input_quant_fn.s	movev_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.statsq_fn.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.statsq_fn.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.move_b4.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.move_b4.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.move_aft.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc1.move_aft.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.weight	highdrift_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.weight	movev_damp	1	36864	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.bias	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.bias	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.input_quant_fn.s	highdrift_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.input_quant_fn.s	movev_damp	1	56	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.statsq_fn.clip_val	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.statsq_fn.clip_val	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.move_b4.bias	highdrift_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.move_b4.bias	movev_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.move_aft.bias	highdrift_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.1.1.mlp.fc2.move_aft.bias	movev_damp	1	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.2.reduction.weight	highdrift_damp	1	73728	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.2.reduction.weight	movev_damp	1	73728	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
param	features.2.reduction.bias	highdrift_damp	1	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
