group_type	key	cmp	params	numel	best_delta_l2	cmp_delta_l2	cmp_over_best	delta_cosine_to_best	extra_l2_vs_best	extra_over_best	best_top1	cmp_top1	delta_top1_vs_best
stage_kind	features.2|move_shift	highdrift_damp	2	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|move_shift	movev_damp	2	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|norm	highdrift_damp	2	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|norm	movev_damp	2	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|norm	highdrift_damp	4	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|norm	movev_damp	4	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|relpos	highdrift_damp	1	1014	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|relpos	movev_damp	1	1014	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|other	highdrift_damp	2	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|other	movev_damp	2	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|attn_proj	highdrift_damp	2	37056	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|attn_proj	movev_damp	2	37056	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|act_quant	highdrift_damp	8	1024	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|act_quant	movev_damp	8	1024	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|weight_quant	highdrift_damp	5	5	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|weight_quant	movev_damp	5	5	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|proj_move_shift	highdrift_damp	2	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|proj_move_shift	movev_damp	2	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|attn_qkv	highdrift_damp	4	110784	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|attn_qkv	movev_damp	4	110784	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|move_shift	highdrift_damp	6	4224	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|move_shift	movev_damp	6	4224	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|move_v_shift	highdrift_damp	2	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|move_v_shift	movev_damp	2	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|softmax_quant	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|softmax_quant	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|mlp	highdrift_damp	4	295872	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.0|mlp	movev_damp	4	295872	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.1|norm	highdrift_damp	4	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.3.1|norm	movev_damp	4	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
